,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
Accumulated time steps,0.0,1000.0,1999.0,2745.0,3257.0,3516.0,3792.0,4055.0,4338.0,4597.0,4847.0,5264.0,5529.0,5817.0,6084.0,6339.0,6490.0,6785.0,6943.0,7101.0,7365.0,7706.0,8072.0,8333.0,8509.0,8778.0,9022.0,9474.0,9640.0,9798.0,9962.0,10216.0,10574.0,10741.0,10980.0,11599.0,11953.0,12301.0,12555.0,12907.0,13168.0,13599.0,13877.0,14046.0,14206.0,14471.0,14730.0,14900.0,15058.0,15211.0,15357.0,15686.0,15852.0,16044.0,16418.0,16695.0,16869.0,17032.0,17188.0,17443.0,17726.0,17882.0,18142.0,18292.0,18717.0,18997.0,19207.0,19473.0,19655.0,20161.0
Episode reward,0.0,-68.01566908232031,-70.33457896768986,51.407500265441946,69.43892896476427,83.46790961828921,82.93666876666242,84.46733071424444,82.61006850043488,84.66821509093597,85.93591958005776,76.16536383418153,84.88609920996593,84.14944671029436,84.39123592257441,86.06816258097636,90.90538130334807,80.2683038717426,89.65586833751917,90.57342424683509,85.92481723904783,80.03042439576521,78.98980993169396,83.61262218581814,89.23971602750359,83.10219926021891,85.23995998537515,71.40247923197414,89.63175525871284,90.28928136278832,90.50521592105777,85.05068979808976,77.59802882538997,90.49714054557546,86.01671700957822,64.59098947176722,79.07746076554041,78.90455505297655,86.12721676459077,79.39244191622126,84.48211810302624,74.32167315475215,82.65902059105734,89.12811980862055,90.55485298865048,84.64884773486668,85.81954345669192,89.55878597393567,89.8541000970448,90.27757795838721,91.78817680819303,79.88090543548617,89.41153504740795,88.54634034219137,78.84526019157765,84.57447933483759,88.9895818030289,89.99677440597998,91.14490561196567,85.97809987093358,83.25427517303942,90.8100618926769,84.54083096379478,90.94594961372427,74.32674853359032,82.50893387409673,86.74923791964473,85.31100682257642,89.55557639053687,69.49452058957925
Episode feedback,0.8,0.014028056098168281,0.15230460906582705,0.1570469796549705,0.12328767099160926,0.09689922443062317,0.0909090905785124,0.05725190817842783,0.06028368772949047,0.038759689772249264,0.04417670664989275,0.038461538369082844,0.041666666508838386,0.027874564362806397,0.015037593928430099,0.011811023575547152,0.0066666666222222224,0.010204081597945301,0.0,0.01273885342204552,0.011406844063091847,0.002941176461937716,0.0027397260198911617,0.015384615325443787,0.01714285704489796,0.0111940298089775,0.0,0.013303769371831997,0.006060606023875115,0.0,0.006134969287515526,0.0039525691543376715,0.002801120440332996,0.0,0.004201680654614787,0.0032362459494559128,0.005665722363553194,0.0,0.0039525691543376715,0.0,0.0,0.0023255813899405084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total seconds,0.0,45.02366018295288,114.18547034263611,165.62916326522827,200.71355295181274,218.25303840637207,236.56536149978638,253.43706965446472,271.9696087837219,288.17567229270935,304.7344751358032,330.25384640693665,347.31217312812805,365.0159945487976,380.6689546108246,395.61480712890625,404.5914900302887,421.2930953502655,430.45468759536743,439.9809670448303,454.9952838420868,473.5948271751404,493.3603456020355,508.22519850730896,518.4284629821777,533.7640755176544,547.4480214118958,572.2352850437164,581.8478960990906,591.3321661949158,600.7403626441956,614.9581508636475,634.2559370994568,643.8775880336761,657.1845378875732,690.2697865962982,709.9166214466095,728.7158312797546,743.1501605510712,762.2828114032745,776.6928851604462,799.7773025035858,815.0708396434784,824.8583498001099,834.1044292449951,848.5956194400787,862.92249751091,872.6673402786255,881.7979214191437,890.6416492462158,899.038712978363,917.2899363040924,926.9943137168884,937.8073844909668,958.0112068653107,973.3835501670837,983.516515493393,992.875652551651,1001.913731098175,1016.1500036716461,1031.455786705017,1040.22487449646,1054.6096947193146,1063.3302114009857,1085.897914648056,1101.1427700519562,1112.7229571342468,1127.340062379837,1137.7200055122375,1164.616736650467
total minutes,0.0,0.750394336382548,1.9030911723772685,2.760486054420471,3.3452258825302126,3.637550640106201,3.9427560249964397,4.223951160907745,4.532826813062032,4.8029278715451555,5.078907918930054,5.504230773448944,5.788536218802134,6.083599909146627,6.344482576847076,6.593580118815104,6.743191500504811,7.021551589171092,7.174244793256124,7.333016117413838,7.583254730701446,7.893247119585673,8.222672426700592,8.470419975121816,8.640474383036295,8.89606792529424,9.124133690198262,9.537254750728607,9.697464934984843,9.855536103248596,10.01233937740326,10.249302514394124,10.570932284990947,10.731293133894603,10.953075631459553,11.504496443271638,11.831943690776825,12.145263854662577,12.38583600918452,12.704713523387909,12.944881419340769,13.329621708393097,13.584513994057973,13.747639163335164,13.901740487416586,14.143260324001313,14.382041625181834,14.544455671310425,14.696632023652395,14.84402748743693,14.983978549639383,15.288165605068206,15.449905228614806,15.630123074849447,15.966853447755177,16.223059169451396,16.39194192488988,16.547927542527518,16.698562184969585,16.935833394527435,17.19092977841695,17.337081241607667,17.57682824532191,17.722170190016428,18.0982985774676,18.352379500865936,18.545382618904114,18.78900103966395,18.962000091870625,19.410278944174447
cummulative feedback,0.0,14.0,166.0,283.0,346.0,371.0,396.0,411.0,428.0,438.0,449.0,465.0,476.0,484.0,488.0,491.0,492.0,495.0,495.0,497.0,500.0,501.0,502.0,506.0,509.0,512.0,512.0,518.0,519.0,519.0,520.0,521.0,522.0,522.0,523.0,525.0,527.0,527.0,528.0,528.0,528.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0
Ph,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
steps_that_episode,0.0,998.0,998.0,745.0,511.0,258.0,275.0,262.0,282.0,258.0,249.0,416.0,264.0,287.0,266.0,254.0,150.0,294.0,157.0,157.0,263.0,340.0,365.0,260.0,175.0,268.0,243.0,451.0,165.0,157.0,163.0,253.0,357.0,166.0,238.0,618.0,353.0,347.0,253.0,351.0,260.0,430.0,277.0,168.0,159.0,264.0,258.0,169.0,157.0,152.0,145.0,328.0,165.0,191.0,373.0,276.0,173.0,162.0,155.0,254.0,282.0,155.0,259.0,149.0,424.0,279.0,209.0,265.0,181.0,505.0
e,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
