,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58
Accumulated time steps,0.0,1000.0,1596.0,2190.0,2432.0,2685.0,3180.0,3338.0,3500.0,3737.0,3997.0,4447.0,4604.0,4877.0,5148.0,5315.0,5689.0,5963.0,6333.0,6491.0,6762.0,6920.0,7391.0,7564.0,8033.0,8206.0,8459.0,8794.0,9131.0,9378.0,9549.0,9811.0,9969.0,10134.0,10302.0,10644.0,10800.0,10961.0,11118.0,11366.0,11569.0,11846.0,12123.0,12499.0,12779.0,13160.0,13450.0,13732.0,13902.0,14286.0,14771.0,15049.0,15217.0,15493.0,15779.0,16165.0,16439.0,16921.0,17095.0
Episode reward,0.0,-41.77388529448338,59.912724687950366,63.160255568382226,85.91575195598381,86.09710069438904,73.9337785849027,90.62304367783732,87.89609332071122,88.03463701463113,88.81958605187778,76.15863688383348,91.46835356435275,83.99059819042434,85.67715647438894,88.12348432247865,79.21800733571823,84.04757355755197,81.0233185526803,89.36047531217316,85.46818004396815,89.74806940164456,77.10393056776748,90.77913767843825,78.42558353091346,90.76784206251612,83.08483228253255,79.14444442838669,78.99529135160307,84.70165782057275,90.88306048922269,83.40336167367145,89.999201143438,89.15038495708282,88.81810437932828,78.54457208055074,90.26873920266121,89.60950878677198,90.1148122407697,84.74518946664378,88.4423746202277,86.01899233007184,87.16246544320632,83.28124629288203,84.72545023423956,83.22937421230168,86.28444559089074,84.89739534050236,90.93583809612504,81.18620490718098,77.16375705425882,87.18240193751907,90.80703739616189,86.13721206548779,84.62999318514926,80.50316531235006,87.15510445177134,78.14664986164128,90.83584027081594
Episode feedback,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total seconds,0.0,40.999207735061646,66.46855902671814,92.45989990234375,103.56938171386719,114.86576581001282,135.9734342098236,143.44565749168396,151.03494262695312,161.47949194908142,173.25322675704956,192.86546754837036,200.36565136909485,212.9586522579193,225.56948399543762,233.5879397392273,250.6051368713379,262.9301965236664,279.1169216632843,286.6331844329834,299.01899766921997,306.508177280426,327.301735162735,335.574964761734,356.3405454158783,364.3745069503784,376.27356457710266,391.22692799568176,406.71748065948486,418.1256697177887,426.2855153083801,438.1175947189331,445.90021896362305,453.84746956825256,461.99247646331787,477.42817664146423,485.214453458786,492.8963601589203,500.46997356414795,512.102677822113,521.6270287036896,534.2544829845428,546.5870814323425,563.6478831768036,576.4349663257599,594.0174975395203,607.3130974769592,620.2576050758362,628.5285859107971,645.6431419849396,666.9347050189972,679.4327690601349,687.6276352405548,700.4391169548035,713.3493571281433,730.4730308055878,742.7583026885986,764.1134614944458,772.3418278694153
total minutes,0.0,0.6833201289176941,1.107809317111969,1.5409983317057292,1.7261563618977864,1.9144294301668803,2.26622390349706,2.3907609581947327,2.517249043782552,2.6913248658180238,2.8875537792841595,3.214424459139506,3.3394275228182475,3.549310870965322,3.7594913999239603,3.8931323289871216,4.176752281188965,4.382169942061107,4.6519486943880715,4.777219740549723,4.983649961153666,5.108469621340434,5.4550289193789165,5.592916079362234,5.939009090264638,6.0729084491729735,6.2712260762850445,6.52044879992803,6.778624677658081,6.968761161963145,7.104758588473002,7.301959911982219,7.4316703160603845,7.5641244928042095,7.699874607721965,7.957136277357737,8.086907557646434,8.214939335982004,8.341166226069133,8.535044630368551,8.69378381172816,8.904241383075714,9.109784690539042,9.39413138628006,9.607249438762665,9.90029162565867,10.121884957949321,10.337626751263937,10.47547643184662,10.760719033082326,11.115578416983286,11.323879484335581,11.46046058734258,11.673985282580057,11.889155952135722,12.174550513426462,12.379305044809977,12.735224358240764,12.872363797823589
cummulative feedback,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ph,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
steps_that_episode,0.0,998.0,595.0,593.0,241.0,252.0,494.0,157.0,161.0,236.0,259.0,449.0,156.0,272.0,270.0,166.0,373.0,273.0,369.0,157.0,270.0,157.0,470.0,172.0,468.0,172.0,252.0,334.0,336.0,246.0,170.0,261.0,157.0,164.0,167.0,341.0,155.0,160.0,156.0,247.0,202.0,276.0,276.0,375.0,279.0,380.0,289.0,281.0,169.0,383.0,484.0,277.0,167.0,275.0,285.0,385.0,273.0,481.0,173.0
e,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
