,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
Accumulated time steps,0.0,1000.0,1351.0,1615.0,1982.0,2419.0,2682.0,2945.0,3312.0,3466.0,3633.0,3891.0,4723.0,4976.0,5147.0,5399.0,5740.0,6014.0,6273.0,6698.0,7151.0,7747.0,7916.0,8180.0,8626.0,9625.0,9969.0,10316.0,10557.0,10810.0,10979.0,11137.0,11398.0,11760.0,12119.0,12636.0,12905.0,13328.0,13481.0,13898.0,14049.0,14301.0,14750.0,15016.0,15286.0,15617.0,15947.0,16280.0,16522.0,16775.0,17106.0,17260.0,17627.0,17874.0,18116.0,18360.0,18695.0,18955.0,19211.0,19471.0,19624.0,19867.0
Episode reward,0.0,-56.68629644748647,81.84267496597718,86.1855332119548,79.69320457794853,74.84532140774681,85.96767868213674,85.77633816682048,80.59278679605849,91.47067286519824,90.69725611492777,85.5961323540463,48.403072394949625,86.96144148001568,89.9013794069493,87.06185904386987,78.59089981828164,83.36866833238899,84.14774203595279,76.5746038812871,73.92402929055339,65.26271907371489,91.06159408798729,84.93237760059762,84.27699855609815,-65.64037935631472,79.60567349820607,78.72660245571984,85.4232932162113,83.96645070689794,90.37029926175548,91.42962371170816,85.74130949515242,80.04781534308728,80.50997024583502,67.41289880575721,84.76469199870479,75.44155041873127,89.98941965285526,73.0947055000263,90.30077856578957,84.25386291112284,77.3840129841126,85.30154499566096,84.61899368284863,79.84380811284548,78.83238042327862,78.13273382757296,84.59185885812741,84.15482659230877,78.53361028234092,89.92668558979739,75.99290341862599,83.79143147883144,84.85329344420856,84.83302292068058,78.82008256184446,83.51329995216881,83.88196237119251,83.51042033552022,90.05610889488433,84.43095804388436
Episode feedback,0.8,0.2565130257950771,0.09428571401632653,0.09505703385909874,0.04918032773447998,0.011467889881954381,0.02290076327137113,0.02290076327137113,0.02459016386723999,0.03921568601819813,0.04819277079401946,0.054474707959242384,0.012033694329682678,0.015873015810027716,0.02352941162629758,0.01195219118744147,0.008823529385813149,0.01465201459834427,0.02325581386334956,0.014150943362851548,0.01991150438072676,0.01344537812866323,0.011904761833900228,0.015209125417455798,0.006741573018558263,0.00400801602804808,0.002915451886543872,0.002890173402051522,0.004166666649305556,0.003968253952506929,0.0,0.0,0.0,0.0,0.002793296081582972,0.001937984492368247,0.0,0.00236966824083017,0.0,0.0,0.0,0.003984063729147156,0.0,0.0,0.0,0.0030303030211202937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total seconds,0.0,72.93405032157898,92.22285914421082,106.22584843635559,124.27960515022278,144.99083352088928,157.89199495315552,170.93905019760132,189.0468716621399,197.09888172149658,205.76295232772827,218.7144012451172,258.36385798454285,271.61188673973083,281.0053610801697,294.1122832298279,311.34596848487854,325.70877599716187,339.49108386039734,361.1203224658966,383.86031317710876,414.1016001701355,423.4160554409027,437.3218057155609,460.34809041023254,510.0978708267212,528.1050624847412,545.9934267997742,558.9295773506165,572.4684383869171,581.8385729789734,590.6306383609772,604.3804471492767,623.3532919883728,642.0573811531067,668.6449639797211,682.9515476226807,704.6877126693726,713.2898457050323,734.7343246936798,743.1818492412567,756.6036629676819,779.754988193512,793.8455629348755,808.0512156486511,825.3645551204681,842.5223126411438,859.7713994979858,872.6874318122864,886.0225129127502,903.4080345630646,911.8284378051758,930.6528327465057,943.6932079792023,956.346363067627,968.7551510334015,985.4168207645416,998.0539643764496,1010.8153238296509,1023.9789934158325,1031.9840400218964,1044.1032571792603
total minutes,0.0,1.2155675053596497,1.5370476524035135,1.7704308072725932,2.071326752503713,2.4165138920148213,2.6315332492192587,2.848984169960022,3.150781194368998,3.284981362024943,3.4293825387954713,3.6452400207519533,4.30606429974238,4.526864778995514,4.683422684669495,4.901871387163798,5.189099474747976,5.428479599952698,5.658184731006623,6.018672041098276,6.3976718862851465,6.9016933361689246,7.056934257348378,7.2886967619260155,7.6724681735038756,8.501631180445353,8.801751041412354,9.099890446662902,9.315492955843608,9.541140639781952,9.697309549649557,9.843843972682953,10.073007452487946,10.389221533139546,10.700956352551778,11.14408273299535,11.382525793711345,11.744795211156209,11.888164095083873,12.245572078227998,12.386364154020946,12.610061049461365,12.995916469891865,13.230759382247925,13.467520260810852,13.756075918674469,14.042038544019062,14.32952332496643,14.544790530204773,14.767041881879171,15.056800576051076,15.197140630086263,15.510880545775096,15.728220132986705,15.939106051127116,16.145919183890026,16.423613679409026,16.634232739607494,16.846922063827513,17.06631655693054,17.199734000364938,17.40172095298767
cummulative feedback,0.0,256.0,289.0,314.0,332.0,337.0,343.0,349.0,358.0,364.0,372.0,386.0,396.0,400.0,404.0,407.0,410.0,414.0,420.0,426.0,435.0,443.0,445.0,449.0,452.0,456.0,457.0,458.0,459.0,460.0,460.0,460.0,460.0,460.0,461.0,462.0,462.0,463.0,463.0,463.0,463.0,464.0,464.0,464.0,464.0,465.0,465.0,465.0,465.0,465.0,465.0,465.0,465.0,465.0,465.0,465.0,465.0,465.0,465.0,465.0,465.0,465.0
Ph,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
steps_that_episode,0.0,998.0,350.0,263.0,366.0,436.0,262.0,262.0,366.0,153.0,166.0,257.0,831.0,252.0,170.0,251.0,340.0,273.0,258.0,424.0,452.0,595.0,168.0,263.0,445.0,998.0,343.0,346.0,240.0,252.0,168.0,157.0,260.0,361.0,358.0,516.0,268.0,422.0,152.0,416.0,150.0,251.0,448.0,265.0,269.0,330.0,329.0,332.0,241.0,252.0,330.0,153.0,366.0,246.0,241.0,243.0,334.0,259.0,255.0,259.0,152.0,242.0
e,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
human model,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
