,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
Accumulated time steps,0.0,1000.0,1999.0,2464.0,2719.0,3255.0,3603.0,3868.0,4034.0,4371.0,4526.0,4674.0,5145.0,5313.0,5679.0,5948.0,6319.0,6489.0,6749.0,6988.0,7248.0,7519.0,7673.0,7824.0,7976.0,8132.0,8289.0,8544.0,8792.0,9037.0,9277.0,9426.0,9574.0,9837.0,10097.0,10257.0,10415.0,10567.0,10715.0,10877.0,11147.0,11406.0,11771.0,11926.0,12176.0,12441.0,12709.0,12953.0,13094.0,13341.0,13597.0,13934.0,14081.0,14342.0,14707.0,14976.0,15315.0,15505.0,15654.0,16009.0,16353.0,16718.0,16975.0,17239.0,17396.0,17550.0,18012.0,18164.0,18608.0,18938.0,19125.0,19374.0,19721.0,19965.0,20321.0
Episode reward,0.0,-63.48333198115325,-65.21147808692436,69.99478400673827,84.90861551812175,67.85051907870556,79.54232355823606,84.41316561589836,90.15733614942108,80.03420539380141,90.53863891820164,91.07358888146592,71.09059534104091,88.40310004597794,78.53025035491544,83.68140699035001,79.59632415043649,88.84889615892929,84.29143532341655,86.95967251856182,84.96902231039002,83.42703669256323,90.31169782628469,90.94354055156573,91.36485831330491,90.50784535695419,91.03930674505028,86.90274804561798,84.8170478650315,85.75867137059461,86.279258789539,91.57553185228578,90.83234319569206,84.19788405388965,83.90538425692914,90.7020013884577,91.2955125020298,90.99954021127206,90.62573880098383,90.39940805763,82.78295176841075,83.83743163241765,77.29869346948144,91.70187641675082,86.72225017427769,85.4544742811571,83.81778469841555,87.39104870962436,91.56451488415321,85.29960489272727,84.39660895493527,82.04871543957069,91.64546297862545,83.90273037214985,79.25830040810833,85.41734382659686,80.5348849868882,86.20883446189794,91.03487830874367,78.01159470300863,81.78464587813389,78.35158392916803,85.64408599368262,85.38324116175826,90.6670423197311,91.11309536622969,73.76858847220227,91.39258030087059,77.21563618218578,81.20167408521397,89.28632657339816,87.2492114187898,80.49374657124895,87.41404098177676,80.63499398098395
Episode feedback,0.8,0.15230460906582705,0.054108216378649085,0.19827586164164684,0.10629921217992436,0.057943925125338455,0.03170028809308274,0.04924242405589991,0.030303030119375577,0.035714285607993196,0.03246753225670434,0.06122448937942524,0.051063829678587594,0.011976047832478756,0.01917808213923813,0.022388059617955,0.02162162156318481,0.0,0.023166023076579063,0.012605041963844361,0.02702702692267557,0.011111111069958848,0.019607843009099065,0.0,0.006622516512433666,0.019354838584807493,0.0,0.003937007858515717,0.008097165959120786,0.004098360638941145,0.008368200801806691,0.006756756711102995,0.0,0.0,0.00386100384609651,0.0,0.0,0.0,0.0,0.0,0.0,0.0038759689772249264,0.0,0.0,0.0,0.003787878773530762,0.0,0.0,0.0,0.0040650406338819485,0.0,0.0,0.0068493150215800346,0.003846153831360947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002890173402051522,0.0,0.0
total seconds,0.0,63.40258526802063,124.63960862159729,164.7552194595337,183.10067915916443,216.11055302619934,236.64159774780273,253.4325394630432,264.1890137195587,284.2822368144989,293.85370349884033,303.6355812549591,331.67597341537476,341.73481941223145,362.2163701057434,377.92246770858765,398.88678097724915,408.644083738327,423.57762360572815,437.23046493530273,452.23895502090454,467.54101037979126,476.90456366539,485.8236017227173,494.54231333732605,503.7584686279297,512.6591534614563,527.1150765419006,540.8111135959625,554.2813913822174,567.7042708396912,576.2751431465149,584.8651397228241,599.4001519680023,613.7615625858307,622.967141866684,632.072104215622,640.7254302501678,649.4822351932526,658.5861191749573,673.7317006587982,687.8180406093597,707.4842119216919,716.5941243171692,730.508219242096,745.3008725643158,759.9018688201904,773.5217530727386,781.8272602558136,795.5669870376587,809.6467959880829,827.7998397350311,836.2990417480469,850.8199896812439,870.4143078327179,885.1929180622101,903.533510684967,914.1924755573273,922.770843744278,941.8532931804657,960.3187704086304,979.8788821697235,993.9164667129517,1008.3385300636292,1017.3841259479523,1026.1829233169556,1050.991025686264,1059.675277709961,1083.4699144363403,1101.8484563827515,1112.8827805519104,1127.245177268982,1146.5114109516144,1160.0461087226868,1179.5220940113068
total minutes,0.0,1.0567097544670105,2.077326810359955,2.7459203243255614,3.051677985986074,3.601842550436656,3.9440266291300454,4.223875657717387,4.403150228659312,4.738037280241648,4.897561724980672,5.060593020915985,5.527932890256246,5.6955803235371905,6.03693950176239,6.298707795143128,6.6481130162874855,6.810734728972117,7.059627060095469,7.287174415588379,7.537315917015076,7.792350172996521,7.948409394423167,8.097060028711955,8.242371888955434,8.395974477132162,8.544319224357604,8.785251275698345,9.01351855993271,9.238023189703624,9.461737847328186,9.60458571910858,9.747752328713736,9.99000253280004,10.229359376430512,10.382785697778067,10.534535070260366,10.67875717083613,10.824703919887543,10.976435319582622,11.228861677646638,11.463634010155996,11.791403532028198,11.943235405286153,12.175136987368266,12.421681209405262,12.665031147003173,12.892029217878978,13.030454337596893,13.259449783960978,13.494113266468048,13.796663995583852,13.938317362467448,14.180333161354065,14.506905130545299,14.753215301036835,15.05889184474945,15.236541259288789,15.379514062404633,15.697554886341095,16.00531284014384,16.331314702828724,16.56527444521586,16.805642167727154,16.95640209913254,17.10304872194926,17.516517094771068,17.66125462849935,18.057831907272337,18.364140939712524,18.54804634253184,18.7874196211497,19.108523515860238,19.33410181204478,19.65870156685511
cummulative feedback,0.0,152.0,206.0,298.0,325.0,356.0,367.0,380.0,385.0,397.0,402.0,411.0,435.0,437.0,444.0,450.0,458.0,458.0,464.0,467.0,474.0,477.0,480.0,480.0,481.0,484.0,484.0,485.0,487.0,488.0,490.0,491.0,491.0,491.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,493.0,493.0,493.0,493.0,494.0,494.0,494.0,494.0,495.0,495.0,495.0,496.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,498.0,498.0,498.0
Ph,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
steps_that_episode,0.0,998.0,998.0,464.0,254.0,535.0,347.0,264.0,165.0,336.0,154.0,147.0,470.0,167.0,365.0,268.0,370.0,169.0,259.0,238.0,259.0,270.0,153.0,150.0,151.0,155.0,156.0,254.0,247.0,244.0,239.0,148.0,147.0,262.0,259.0,159.0,157.0,151.0,147.0,161.0,269.0,258.0,364.0,154.0,249.0,264.0,267.0,243.0,140.0,246.0,255.0,336.0,146.0,260.0,364.0,268.0,338.0,189.0,148.0,354.0,343.0,364.0,256.0,263.0,156.0,153.0,461.0,151.0,443.0,329.0,186.0,248.0,346.0,243.0,355.0
e,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
