,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
Accumulated time steps,0.0,1000.0,1544.0,1984.0,2242.0,2406.0,2573.0,2741.0,2910.0,3271.0,3537.0,4253.0,4606.0,4855.0,5036.0,5216.0,5579.0,5841.0,5992.0,6270.0,6613.0,6867.0,7115.0,7653.0,8095.0,8633.0,8906.0,9176.0,9533.0,9775.0,10044.0,10388.0,10543.0,10991.0,11242.0,11587.0,11842.0,12107.0,12447.0,12629.0,12979.0,13224.0,13395.0,13660.0,13902.0,14249.0,14502.0,14750.0,15005.0,15256.0,15498.0,15654.0,15902.0,16187.0,16440.0,16698.0,16951.0,17197.0,17551.0,17811.0,17966.0,18230.0,18397.0,18553.0,18807.0,18975.0,19230.0,19484.0,19637.0,20027.0
Episode reward,0.0,-56.44035626547077,69.18975802325014,74.88013412605261,85.55301531901898,90.2788787183832,90.23064783001858,90.31642352761855,90.4601585876632,79.39122636684144,84.81128205953809,59.60329931846997,80.3881237521264,85.75739959457924,88.77259087269168,89.6661786437717,80.14617578045117,85.15583915478142,91.63809100045913,83.96230069811011,81.67465054448573,87.04294324796172,87.0098918780194,73.34077022455901,77.84695347695876,72.2655559387097,85.10839412808383,84.36731707878747,81.6943537631073,88.28357401130668,84.93147862044448,81.94615781310966,91.58378586297353,78.7480797177373,87.09056751373465,83.7713531188642,86.72181579288909,85.6642269541617,84.19639148286639,90.00673271292935,82.42381552448734,87.74470448034866,91.58127751803677,87.42702014688143,88.05135251369546,83.80975086600677,87.36139403208762,88.07027931457566,86.29483133772163,87.44030977765512,89.40620214539427,92.01582210187513,88.33310954784014,85.16292456987568,86.49077966654147,87.11133437463516,88.18624685561448,88.74684957224146,82.69203625031568,85.19250046248551,91.48442603681266,86.49745602645203,90.92105562260083,92.19361452601794,86.68550240963376,90.99800886228763,87.3038667319601,87.43029686599098,92.13503760662742,78.78802748249669
Episode feedback,0.8,0.2254509015777045,0.20994475099457688,0.10933940749581,0.11673151705551939,0.09202453931273288,0.08433734888953405,0.10179640657606942,0.04761904733560091,0.06666666648148148,0.08301886761124956,0.02937062932955157,0.04545454532541322,0.03629032243431322,0.016666666574074073,0.02793296073780469,0.027624309315954946,0.04214559370825443,0.019999999866666666,0.021660649741297295,0.014619882998187476,0.011857707463013014,0.020242914897801965,0.009310986947279354,0.009070294764012938,0.009310986947279354,0.011029411724156574,0.007434944210279018,0.005617977512309052,0.0,0.0074626865393183335,0.0,0.006493506451340867,0.00447427292063921,0.003999999984,0.0029069767357355327,0.0,0.007575757547061524,0.0029498524986730015,0.0,0.0,0.0,0.0,0.007575757547061524,0.0,0.0,0.0,0.0,0.003937007858515717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002832861181776597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total seconds,0.0,66.87064838409424,104.25210356712341,131.04564023017883,147.42393279075623,157.70742106437683,168.20155262947083,178.92917823791504,188.94105195999146,209.87223720550537,225.97462582588196,264.32559537887573,284.192524433136,298.2888231277466,308.58632946014404,318.9236981868744,338.8508675098419,353.74534010887146,362.67236852645874,377.88838720321655,396.2903916835785,410.1307008266449,423.95174980163574,452.2668011188507,475.84448981285095,504.36562609672546,519.2753133773804,533.8634078502655,552.9850997924805,566.1734101772308,580.8497877120972,599.0945019721985,607.9524726867676,631.6564214229584,645.179945230484,663.5375533103943,677.3028650283813,691.7458634376526,710.0245318412781,720.0807263851166,738.5991268157959,751.9774267673492,761.4452936649323,775.9482066631317,789.5758368968964,808.4850447177887,822.3177087306976,835.8469243049622,850.0407602787018,864.0603086948395,877.484546661377,886.4915022850037,899.9671247005463,915.1536302566528,928.9940943717957,943.0226669311523,956.780059337616,970.1491007804871,988.9680299758911,1002.8495967388153,1011.5683763027191,1025.7241778373718,1035.0657062530518,1043.87743973732,1057.657333612442,1067.1533744335175,1081.0240426063538,1094.8575673103333,1103.5307767391205,1124.142317533493
total minutes,0.0,1.1145108064015707,1.7375350594520569,2.184094003836314,2.4570655465126037,2.628457017739614,2.8033592104911804,2.982152970631917,3.1490175326665244,3.497870620091756,3.7662437637646993,4.405426589647929,4.7365420738856,4.971480385462443,5.143105491002401,5.31539496978124,5.6475144584973656,5.895755668481191,6.044539475440979,6.2981397867202755,6.604839861392975,6.835511680444082,7.065862496693929,7.537780018647512,7.93074149688085,8.406093768278758,8.654588556289672,8.897723464171092,9.216418329874674,9.436223502953847,9.68082979520162,9.984908366203308,10.132541211446126,10.527607023715973,10.752999087174734,11.058959221839904,11.288381083806355,11.529097723960877,11.833742197354635,12.001345439751942,12.309985446929932,12.532957112789154,12.690754894415537,12.932470111052195,13.15959728161494,13.474750745296479,13.705295145511627,13.93078207174937,14.16734600464503,14.401005144913992,14.624742444356283,14.774858371416729,14.999452078342438,15.252560504277547,15.483234906196595,15.717044448852539,15.9463343222936,16.169151679674783,16.482800499598184,16.714159945646923,16.85947293837865,17.095402963956197,17.25109510421753,17.397957328955332,17.627622226874035,17.785889573891957,18.017067376772562,18.247626121838888,18.392179612318674,18.735705292224885
cummulative feedback,0.0,225.0,339.0,387.0,417.0,432.0,446.0,463.0,471.0,495.0,517.0,538.0,554.0,563.0,566.0,571.0,581.0,592.0,595.0,601.0,606.0,609.0,614.0,619.0,623.0,628.0,631.0,633.0,635.0,635.0,637.0,637.0,638.0,640.0,641.0,642.0,642.0,644.0,645.0,645.0,645.0,645.0,645.0,647.0,647.0,647.0,647.0,647.0,648.0,648.0,648.0,648.0,648.0,648.0,648.0,648.0,648.0,648.0,649.0,649.0,649.0,649.0,649.0,649.0,649.0,649.0,649.0,649.0,649.0,649.0
Ph,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
steps_that_episode,0.0,998.0,543.0,439.0,257.0,163.0,166.0,167.0,168.0,360.0,265.0,715.0,352.0,248.0,180.0,179.0,362.0,261.0,150.0,277.0,342.0,253.0,247.0,537.0,441.0,537.0,272.0,269.0,356.0,241.0,268.0,343.0,154.0,447.0,250.0,344.0,254.0,264.0,339.0,181.0,349.0,244.0,170.0,264.0,241.0,346.0,252.0,247.0,254.0,250.0,241.0,155.0,247.0,284.0,252.0,257.0,252.0,245.0,353.0,259.0,154.0,263.0,166.0,155.0,253.0,167.0,254.0,253.0,152.0,389.0
e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
