,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
Accumulated time steps,0.0,761.0,1022.0,1282.0,1437.0,1709.0,1983.0,2519.0,3518.0,3976.0,4601.0,5055.0,5353.0,5817.0,6070.0,6847.0,7107.0,7370.0,7910.0,8155.0,8680.0,8883.0,9225.0,9572.0,10006.0,10440.0,10598.0,10947.0,11301.0,11639.0,11922.0,12347.0,12693.0,12854.0,13122.0,13470.0,13741.0,13994.0,14243.0,14500.0,14745.0,14999.0,15333.0,15758.0,16204.0,16452.0,16696.0,17038.0,17518.0,17762.0,17917.0,18259.0,18626.0,19145.0,19391.0,19636.0
Episode reward,0.0,61.17103894626835,85.73952383737529,86.24422485305362,91.49608571914584,85.21026803131384,85.15356676878048,71.08756896406051,-65.08941934896541,75.66262309269928,66.98870105275071,75.54615661446363,82.53923587476157,73.81662685944605,86.2509334858857,50.80364121491769,88.85231601968611,84.65675045832019,67.64867195461672,86.12921945160579,69.75253964501934,85.44542643687767,80.67560644723531,81.6598854622094,72.50163281271848,72.5137072673956,89.94575130335667,78.3100871986773,83.1928396693173,80.0052267387479,82.07869843808798,74.54691625860357,78.75794975717379,91.59326315758788,86.14566114625643,84.39896221036032,82.99602027514935,84.86445087154718,85.84897808322887,85.08988933086205,86.18043384862054,84.75727453452926,81.05750385410286,75.06447946344262,73.7841613847492,85.93028430375662,86.0148177281915,79.65872169156363,69.36378014640734,86.1011818005116,90.74567668558267,80.4336048267715,78.07434652667307,69.89657046589376,86.098025859709,86.18139307853478
Episode feedback,0.8,0.34387351733349997,0.073076922795858,0.0733590730758337,0.06493506451340868,0.10701106971582632,0.11355311313716808,0.029906542000174688,0.007014028049084141,0.0831509845007637,0.02243589739994247,0.03090507719447003,0.016835016778333278,0.010799136045790202,0.023809523715041574,0.011597938129384101,0.011583011538289532,0.015267175514247422,0.012987012962918343,0.004098360638941145,0.00572519082876872,0.0,0.0029325513110482365,0.002890173402051522,0.004618937633674509,0.004618937633674509,0.0,0.0028735632101334393,0.002832861181776597,0.0,0.0,0.0,0.002898550716236085,0.0,0.0,0.0028818443720984312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total seconds,0.0,61.646931171417236,74.96029925346375,88.12047672271729,96.43894028663635,111.6201274394989,127.10328245162964,152.57611775398254,199.22868466377258,224.52746844291687,256.42253017425537,279.4290361404419,294.6044044494629,317.84518599510193,331.1340320110321,369.7622802257538,383.3005208969116,397.0244302749634,424.31553649902344,437.4976785182953,463.8618748188019,474.7192373275757,492.59373927116394,510.3926885128021,532.5661931037903,554.9155101776123,563.8734850883484,582.0562348365784,600.4955298900604,618.1193797588348,633.1671643257141,655.0852887630463,673.4553008079529,682.4733686447144,696.5636932849884,714.7126708030701,729.2607736587524,742.6276190280914,755.8454418182373,769.5007588863373,782.4624688625336,795.9559259414673,813.3786449432373,835.375744342804,857.6875541210175,870.3691997528076,882.5072431564331,900.3763422966003,924.96209192276,937.8764441013336,946.2884979248047,963.8896744251251,982.913480758667,1009.0409677028656,1021.3744938373566,1033.90274310112
total minutes,0.0,1.0274488528569539,1.2493383208910624,1.468674612045288,1.6073156714439392,1.8603354573249817,2.118388040860494,2.542935295899709,3.320478077729543,3.7421244740486146,4.2737088362375895,4.657150602340698,4.910073407491049,5.297419766585032,5.5189005335172014,6.16270467042923,6.388342014948527,6.617073837916056,7.071925608317057,7.291627975304921,7.731031246980032,7.911987288792928,8.209895654519398,8.506544808546701,8.876103218396505,9.248591836293539,9.39789141813914,9.700937247276306,10.008258831501006,10.301989662647248,10.552786072095236,10.91808814605077,11.224255013465882,11.374556144078573,11.60939488808314,11.911877846717834,12.154346227645874,12.377126983801524,12.597424030303955,12.825012648105622,13.041041147708892,13.265932099024456,13.556310749053955,13.922929072380066,14.294792568683624,14.50615332921346,14.708454052607218,15.006272371610006,15.416034865379334,15.63127406835556,15.771474965413411,16.06482790708542,16.381891345977785,16.817349461714425,17.02290823062261,17.231712385018668
cummulative feedback,0.0,261.0,280.0,299.0,309.0,338.0,369.0,385.0,392.0,430.0,444.0,458.0,463.0,468.0,474.0,483.0,486.0,490.0,497.0,498.0,501.0,501.0,502.0,503.0,505.0,507.0,507.0,508.0,509.0,509.0,509.0,509.0,510.0,510.0,510.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0
Ph,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
steps_that_episode,0.0,759.0,260.0,259.0,154.0,271.0,273.0,535.0,998.0,457.0,624.0,453.0,297.0,463.0,252.0,776.0,259.0,262.0,539.0,244.0,524.0,202.0,341.0,346.0,433.0,433.0,157.0,348.0,353.0,337.0,282.0,424.0,345.0,160.0,267.0,347.0,270.0,252.0,248.0,256.0,244.0,253.0,333.0,424.0,445.0,247.0,243.0,341.0,479.0,243.0,154.0,341.0,366.0,518.0,245.0,244.0
e,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
