,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
Accumulated time steps,0.0,1000.0,1999.0,2258.0,2522.0,2800.0,3720.0,3876.0,4330.0,4485.0,4768.0,5124.0,5276.0,5537.0,5784.0,5943.0,6391.0,6939.0,7376.0,7553.0,8011.0,8358.0,8513.0,8670.0,8831.0,9277.0,9648.0,9902.0,10168.0,10514.0,10860.0,11119.0,11488.0,11834.0,12124.0,12283.0,12438.0,12793.0,12952.0,13209.0,13478.0,13933.0,14208.0,14487.0,14644.0,14805.0,14962.0,15251.0,15413.0,15591.0,15840.0,16114.0,16376.0,16532.0,16795.0,16959.0,17125.0,17390.0,17670.0,17845.0,18117.0,18396.0,18656.0,18811.0,18960.0,19233.0,19502.0,19661.0,19908.0,20165.0
Episode reward,0.0,-61.59443111006938,-63.870022848420454,84.81850857584189,83.35946839432722,83.43637710830576,44.086621100251556,91.0326755687153,72.76991760047545,91.07231989612669,83.39390247501673,78.76372028353279,91.61892507059942,84.97309289329904,85.31899251177425,90.24712417903527,76.719499606958,68.91875534231917,72.30152524245611,88.46606798705965,71.50415820355224,80.04032606864241,90.17177742777046,90.63009551291202,90.02942095191247,72.57398043611745,77.6402292520684,85.18816561313729,84.4393619991433,79.51749543444633,78.78502025026587,83.58969998412176,78.97983385289248,75.82544743105933,81.05466706969706,90.88755238960053,91.07747904088995,78.84778353715294,90.31719217479159,84.26032623521922,83.97186609031735,73.50929380908896,85.68351325404139,84.94782089788755,91.13772361761927,90.78681290735955,90.94650384561797,81.4298886251105,90.17508118767984,88.83845582191505,84.36202322804519,82.67323301030186,84.47793533505484,90.27978308442108,84.20332109221198,90.46571959304453,90.15434973228584,86.15913575451084,83.95480301616581,88.94576414042288,85.39759626384917,84.05003684190588,85.73193119644237,90.85382245549158,91.47825545354847,84.074293510929,85.18031523501658,89.79835687235743,85.2199996392406,84.87891224718041
Episode feedback,0.8,0.22645290558471654,0.08917835662406978,0.13953488318009735,0.1558935355289219,0.15523465647929727,0.05005440690962524,0.03225806430801249,0.04635761579170504,0.0389610387080452,0.04255319133846386,0.022535211204126167,0.03311258256216833,0.026923076819526628,0.008130081267763897,0.0126582277679859,0.00447427292063921,0.02376599630024498,0.006880733929172629,0.0,0.0,0.005780346804103044,0.0,0.006410256369165024,0.0,0.006741573018558263,0.005405405390796202,0.0,0.0,0.002898550716236085,0.0,0.0,0.0,0.002898550716236085,0.003460207600483711,0.0,0.0,0.0,0.0,0.0,0.0037313432696591668,0.0022026431669545303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006756756711102995,0.0,0.0,0.0,0.0,0.0
total seconds,0.0,80.35878586769104,149.9120442867279,170.5392804145813,195.43665623664856,216.7844181060791,271.5714659690857,281.29865646362305,307.9223313331604,317.45758390426636,334.2034287452698,354.43639063835144,363.5985851287842,378.54392766952515,392.4123909473419,401.6455991268158,425.58887338638306,455.8654201030731,479.7219774723053,489.60712575912476,513.9916460514069,532.7871749401093,541.6718776226044,550.8079314231873,559.9726803302765,583.5457770824432,603.5598876476288,617.3830881118774,631.8995563983917,650.7690072059631,669.3706505298615,683.5585498809814,703.5678527355194,722.3142380714417,738.092978477478,747.2874739170074,756.2617266178131,775.592250585556,785.0032896995544,799.0453362464905,813.9664120674133,838.0091140270233,853.1151852607727,868.130172252655,877.4005279541016,886.6773431301117,895.7784266471863,911.3954651355743,920.7309427261353,930.9020192623138,944.5135853290558,959.5573735237122,973.7341959476471,982.6365048885345,997.3958356380463,1006.7419745922089,1016.2263989448547,1030.7228708267212,1046.1040196418762,1055.997787952423,1070.9696726799011,1086.5952825546265,1101.0098056793213,1110.3534746170044,1119.410769701004,1135.081939458847,1150.333143234253,1159.762568950653,1174.606432914734,1189.5349335670471
total minutes,0.0,1.3393130977948506,2.498534071445465,2.842321340243022,3.2572776039441425,3.613073635101318,4.526191099484762,4.688310941060384,5.132038855552674,5.290959731737773,5.570057145754496,5.907273177305857,6.059976418813069,6.309065461158752,6.540206515789032,6.694093318780263,7.093147889773051,7.597757001717885,7.995366291205088,8.160118762652079,8.566527434190114,8.879786249001821,9.027864627043407,9.180132190386454,9.332878005504607,9.725762951374055,10.059331460793812,10.289718135197957,10.531659273306529,10.846150120099386,11.156177508831025,11.392642498016357,11.726130878925323,12.038570634524028,12.3015496412913,12.454791231950123,12.604362110296885,12.926537509759267,13.08338816165924,13.317422270774841,13.566106867790221,13.966818567117055,14.218586421012878,14.468836204210918,14.623342132568359,14.777955718835194,14.929640444119771,15.189924418926239,15.345515712102253,15.515033654371898,15.741893088817596,15.992622892061869,16.22890326579412,16.377275081475577,16.623263927300773,16.779032909870146,16.937106649080913,17.178714513778687,17.43506699403127,17.599963132540385,17.849494544665017,18.109921375910442,18.350163427988686,18.50589124361674,18.6568461616834,18.91803232431412,19.172219053904215,19.329376149177552,19.57677388191223,19.82558222611745
cummulative feedback,0.0,226.0,315.0,351.0,392.0,435.0,481.0,486.0,507.0,513.0,525.0,533.0,538.0,545.0,547.0,549.0,551.0,564.0,567.0,567.0,567.0,569.0,569.0,570.0,570.0,573.0,575.0,575.0,575.0,576.0,576.0,576.0,576.0,577.0,578.0,578.0,578.0,578.0,578.0,578.0,579.0,580.0,580.0,580.0,580.0,580.0,580.0,580.0,580.0,580.0,580.0,580.0,580.0,580.0,580.0,580.0,580.0,580.0,580.0,580.0,580.0,580.0,580.0,580.0,581.0,581.0,581.0,581.0,581.0,581.0
Ph,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
steps_that_episode,0.0,998.0,998.0,258.0,263.0,277.0,919.0,155.0,453.0,154.0,282.0,355.0,151.0,260.0,246.0,158.0,447.0,547.0,436.0,176.0,457.0,346.0,154.0,156.0,160.0,445.0,370.0,253.0,265.0,345.0,345.0,258.0,368.0,345.0,289.0,158.0,154.0,354.0,158.0,256.0,268.0,454.0,274.0,278.0,156.0,160.0,156.0,288.0,161.0,177.0,248.0,273.0,261.0,155.0,262.0,163.0,165.0,264.0,279.0,174.0,271.0,278.0,259.0,154.0,148.0,272.0,268.0,158.0,246.0,256.0
e,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
