,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
Accumulated time steps,0.0,1000.0,1999.0,2448.0,2714.0,3151.0,3505.0,3838.0,4107.0,4264.0,4623.0,4887.0,5261.0,5607.0,5759.0,6111.0,6358.0,6617.0,6773.0,7025.0,7281.0,7557.0,7809.0,8070.0,8223.0,8594.0,8766.0,9026.0,9196.0,9556.0,9812.0,9974.0,10329.0,10587.0,10834.0,11096.0,11422.0,11678.0,11835.0,12008.0,12261.0,12517.0,12685.0,12934.0,13176.0,13437.0,13895.0,14239.0,14400.0,14742.0,15073.0,15608.0,15763.0,16027.0,16181.0,16359.0,16598.0,16848.0,17257.0,17401.0,17638.0,17902.0,18163.0,18327.0,18593.0,18753.0,19301.0,19587.0,19740.0,20007.0
Episode reward,0.0,-65.47435730446037,-61.730308941956096,74.26579950518027,84.34780485830211,73.85406369512415,78.70929132517008,85.09837761829112,87.24065126122711,91.56218993164069,83.54269634881119,86.1850684859443,80.00172277067452,81.72387512388072,91.47416169068799,81.36665113705835,88.15855386641859,86.35610262923826,91.6175808171809,88.38890847948933,86.21332480453069,83.99041793903712,88.23446032577228,87.09723153903917,92.25510787681728,83.45418642032706,90.56220356015284,86.90035992560017,90.64919031201697,82.42135447435717,87.31222510462354,91.72223058878845,84.83134394232249,87.7619123984042,89.2640130463622,85.35936082191283,81.1260397982937,87.60287464712201,92.52130732973363,91.3099426901976,88.38437620746868,88.01769149049514,91.4487270578227,87.60708896906901,88.2506693058404,86.10067214729543,79.24050380257428,82.3892626040647,92.77205115076403,83.04419074220255,84.59004949842728,75.88193308782718,91.93035886291702,86.89175201262974,91.28045501300112,90.32325624776655,90.9340666106686,89.54467151756907,81.2732651216953,93.80434951473421,90.02247704523498,88.45978858174585,87.3868648277488,92.03336958823752,86.55233504817049,92.21705355273365,72.73576736490337,87.46878401859394,92.2764615721921,84.6996852430208
Episode feedback,0.8,0.17234468920606744,0.28256512997738964,0.16294642820770885,0.1094339618511926,0.061926605362553656,0.09631728018040431,0.09638554187835681,0.06343283558420584,0.07051282006081526,0.07262569812115727,0.06083650166982319,0.06434316336637222,0.05507246360848561,0.026490066049734664,0.045584045454176506,0.040650406338819486,0.019379844886124632,0.019354838584807493,0.035856573562324405,0.00784313722414456,0.014545454492561984,0.003984063729147156,0.003846153831360947,0.0,0.008108108086194303,0.011695906364351425,0.011583011538289532,0.00591715972830083,0.0083565459377255,0.00392156861207228,0.006211180085644845,0.00564971749816464,0.0,0.0,0.0038314176098413117,0.0,0.00392156861207228,0.006410256369165024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018726591725231102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total seconds,0.0,64.72742819786072,145.10243678092957,176.00503873825073,193.83353090286255,220.27078676223755,242.72876143455505,264.11004734039307,281.4006896018982,292.12754464149475,314.50492572784424,330.9806547164917,354.168762922287,374.73890137672424,384.01478481292725,404.73818016052246,419.2990174293518,433.98792576789856,443.3623321056366,457.99227380752563,472.5852401256561,487.97414994239807,501.82766366004944,516.2420318126678,525.1426846981049,545.699565410614,555.901300907135,570.4659609794617,580.0451514720917,599.7102842330933,613.8886845111847,623.1558718681335,642.3147580623627,656.4864363670349,669.9105894565582,684.290385723114,701.9014267921448,715.8997871875763,724.9101769924164,734.8149042129517,748.787718296051,762.5956418514252,772.1714518070221,786.0540075302124,799.2502951622009,813.7550983428955,838.0772643089294,856.7518100738525,865.9820101261139,884.6339371204376,902.4849252700806,930.8338923454285,939.7840800285339,954.2195706367493,963.145455121994,973.2280685901642,986.3707604408264,999.9453659057617,1021.821692943573,1030.2112753391266,1043.2784221172333,1057.528989315033,1071.7902402877808,1081.1245217323303,1095.6502590179443,1105.0098497867584,1133.9819602966309,1149.6675596237183,1158.5046331882477,1173.1447057724
total minutes,0.0,1.0787904699643454,2.4183739463488263,2.933417312304179,3.2305588483810426,3.671179779370626,4.045479357242584,4.401834122339884,4.6900114933649695,4.868792410691579,5.2417487621307375,5.516344245274862,5.90281271537145,6.245648356278737,6.400246413548787,6.745636336008707,6.988316957155863,7.2331320961316425,7.38937220176061,7.633204563458761,7.876420668760935,8.132902499039968,8.363794394334157,8.604033863544464,8.752378078301748,9.094992756843567,9.265021681785583,9.50776601632436,9.667419191201528,9.995171403884887,10.231478075186411,10.385931197802226,10.705245967706045,10.941440606117249,11.165176490942637,11.4048397620519,11.698357113202412,11.931663119792939,12.08183628320694,12.246915070215861,12.479795304934184,12.709927364190419,12.869524196783702,13.10090012550354,13.320838252703348,13.562584972381591,13.967954405148824,14.279196834564209,14.433033502101898,14.743898952007294,15.04141542116801,15.51389820575714,15.663068000475565,15.903659510612489,16.052424252033234,16.22046780983607,16.439512674013773,16.665756098429362,17.03036154905955,17.170187922318778,17.38797370195389,17.62548315525055,17.863170671463013,18.018742028872172,18.260837650299074,18.416830829779308,18.89969933827718,19.16112599372864,19.30841055313746,19.55241176287333
cummulative feedback,0.0,172.0,454.0,527.0,556.0,583.0,617.0,649.0,666.0,677.0,703.0,719.0,743.0,762.0,766.0,782.0,792.0,797.0,800.0,809.0,811.0,815.0,816.0,817.0,817.0,820.0,822.0,825.0,826.0,829.0,830.0,831.0,833.0,833.0,833.0,834.0,834.0,835.0,836.0,836.0,836.0,836.0,836.0,836.0,836.0,836.0,836.0,836.0,836.0,836.0,836.0,837.0,837.0,837.0,837.0,837.0,837.0,837.0,837.0,837.0,837.0,837.0,837.0,837.0,837.0,837.0,837.0,837.0,837.0,837.0
Ph,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
steps_that_episode,0.0,998.0,998.0,448.0,265.0,436.0,353.0,332.0,268.0,156.0,358.0,263.0,373.0,345.0,151.0,351.0,246.0,258.0,155.0,251.0,255.0,275.0,251.0,260.0,152.0,370.0,171.0,259.0,169.0,359.0,255.0,161.0,354.0,257.0,246.0,261.0,325.0,255.0,156.0,172.0,252.0,255.0,167.0,248.0,241.0,260.0,457.0,343.0,160.0,341.0,330.0,534.0,154.0,263.0,153.0,177.0,238.0,249.0,408.0,143.0,236.0,263.0,260.0,163.0,265.0,159.0,547.0,285.0,152.0,266.0
e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
