,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77
Accumulated time steps,0.0,1000.0,1999.0,2642.0,3045.0,3486.0,3648.0,3809.0,4162.0,4321.0,4503.0,4650.0,4833.0,5089.0,5243.0,5480.0,5722.0,5979.0,6334.0,6608.0,6857.0,7210.0,7461.0,7712.0,7885.0,8133.0,8277.0,8449.0,8731.0,9174.0,9327.0,9483.0,9680.0,9939.0,10093.0,10326.0,10583.0,10831.0,10987.0,11245.0,11617.0,11866.0,12125.0,12289.0,12548.0,12706.0,12951.0,13197.0,13349.0,13625.0,13911.0,14173.0,14324.0,14616.0,14877.0,15046.0,15205.0,15458.0,15738.0,15996.0,16245.0,16602.0,16771.0,17035.0,17190.0,17466.0,17619.0,17888.0,18047.0,18201.0,18461.0,18614.0,18878.0,19135.0,19486.0,19749.0,19899.0,20248.0
Episode reward,0.0,-65.25050000993087,-62.869969569795586,61.351537959933204,77.72036260801882,79.77863939179718,91.27143690540822,91.18756087782444,81.88801997892232,92.5759351592682,89.02415608739773,91.79006897290445,90.22908391345004,85.59433114252201,91.35895391896074,88.46283251195675,86.60176032163838,87.48554505835301,79.87016268748641,85.11340563499944,86.04088197996391,83.49995130284378,87.25777383292869,86.51047544625739,89.09263038936433,87.58041703053343,92.35378630605025,89.77593593152268,86.15990480325004,78.84856776743106,91.40051886638771,91.85664875059199,87.97341082758645,86.29584955669235,90.94827855442955,88.45100010889995,85.48068364769959,85.13562051422491,91.91292683342928,85.42009795275756,78.88011072850969,86.08695247048813,86.00625707076438,90.21749455796233,86.29318340702332,91.60661452861612,86.91486998829943,86.90721368807324,91.35991576037614,84.66424523277482,81.03615093473708,85.76423833363943,92.11468817769675,81.95298625606213,83.94288805039197,89.57951195445226,91.36232477692596,84.24590181773183,87.76765237738685,87.58930699955353,86.96746540294204,79.04437420040253,90.12860195783566,86.12344345193327,90.55399542022448,84.60885806972463,90.84294143965381,87.30486057588521,89.73711063106815,91.72691793757956,85.42399409160598,91.40032163146635,84.91090848548542,87.78246304978343,79.49446737285302,88.44305919045185,91.20700617868837,80.9982257812645
Episode feedback,0.8,0.1202404808414424,0.27254508990726944,0.13707165087683543,0.07462686548600282,0.09090909070247934,0.06832298094209328,0.09374999941406251,0.062499999822443184,0.08227848049190835,0.06077348032721834,0.04109589012948021,0.04945054917884314,0.05490196056901192,0.04575163368789782,0.033898304941108875,0.03319502060914929,0.04687499981689453,0.02542372874174088,0.03663003649586067,0.024193548289542146,0.011363636331353306,0.011999999952,0.01999999992,0.0,0.01214574893868118,0.0,0.0,0.0035587188485454845,0.006787330301386131,0.006578947325138505,0.0,0.0,0.0038759689772249264,0.006535947669699688,0.0043103448090071345,0.003906249984741211,0.0,0.0,0.003891050568517313,0.0,0.004032258048257024,0.0038759689772249264,0.012269938575031052,0.0038759689772249264,0.00636942671102276,0.0,0.004081632636401499,0.0,0.0,0.0,0.0,0.0,0.0,0.003846153831360947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038167938785618554,0.0,0.0
total seconds,0.0,61.98715019226074,143.8039608001709,190.9194450378418,218.79243278503418,248.79918146133423,259.75745129585266,271.20164155960083,294.08786702156067,305.1069211959839,317.16090512275696,326.54379415512085,338.3189175128937,354.63420248031616,364.76784467697144,379.4245617389679,394.3348693847656,410.2821111679077,430.6267328262329,447.1082146167755,461.99123430252075,482.1869926452637,497.1148226261139,511.98904275894165,521.8367204666138,536.159346818924,544.7291343212128,554.7828526496887,570.7243666648865,596.3016970157623,605.6748929023743,615.2039291858673,627.1016528606415,642.936318397522,652.6711525917053,666.7403011322021,682.8076863288879,698.5582087039948,708.3827250003815,723.948312997818,745.6851716041565,760.5663278102875,776.4945590496063,786.9369399547577,801.839231967926,811.4626755714417,825.7064335346222,839.8654770851135,848.9277005195618,864.3072006702423,880.5909793376923,895.3939156532288,904.1962792873383,920.3339612483978,935.048220872879,945.0157325267792,954.21036028862,968.5445590019226,984.1905071735382,998.6078500747681,1012.7739186286926,1032.7807476520538,1042.370446920395,1057.7165756225586,1066.9864559173584,1082.4177389144897,1091.35280585289,1106.2595376968384,1115.6123700141907,1124.951132774353,1139.838482618332,1148.8667147159576,1164.0569190979004,1178.8278806209564,1198.1810719966888,1213.0508375167847,1221.8100652694702,1241.660774230957
total minutes,0.0,1.0331191698710123,2.3967326800028483,3.1819907506306966,3.6465405464172362,4.146653024355571,4.3292908549308775,4.52002735932668,4.901464450359344,5.085115353266398,5.286015085379282,5.442396569252014,5.638648625214895,5.910570041338603,6.079464077949524,6.323742695649465,6.572247823079427,6.838035186131795,7.177112213770548,7.451803576946259,7.699853905042013,8.036449877421061,8.285247043768566,8.533150712649027,8.697278674443563,8.935989113648732,9.078818905353547,9.246380877494811,9.512072777748108,9.938361616929372,10.094581548372904,10.253398819764454,10.451694214344025,10.715605306625367,10.877852543195088,11.11233835220337,11.380128105481466,11.642636811733245,11.806378750006358,12.0658052166303,12.428086193402608,12.676105463504792,12.941575984160105,13.115615665912628,13.363987199465434,13.524377926190693,13.761773892243703,13.997757951418558,14.148795008659363,14.405120011170705,14.676516322294871,14.923231927553813,15.069937988122303,15.338899354139963,15.584137014547984,15.750262208779652,15.903506004810334,16.14240931669871,16.40317511955897,16.6434641679128,16.87956531047821,17.213012460867564,17.37284078200658,17.62860959370931,17.78310759862264,18.04029564857483,18.1892134308815,18.437658961613973,18.59353950023651,18.749185546239218,18.997308043638863,19.147778578599294,19.400948651631673,19.647131343682606,19.969684533278148,20.21751395861308,20.363501087824503,20.694346237182618
cummulative feedback,0.0,120.0,392.0,480.0,510.0,550.0,561.0,576.0,598.0,611.0,622.0,628.0,637.0,651.0,658.0,666.0,674.0,686.0,695.0,705.0,711.0,715.0,718.0,723.0,723.0,726.0,726.0,726.0,727.0,730.0,731.0,731.0,731.0,732.0,733.0,734.0,735.0,735.0,735.0,736.0,736.0,737.0,738.0,740.0,741.0,742.0,742.0,743.0,743.0,743.0,743.0,743.0,743.0,743.0,744.0,744.0,744.0,744.0,744.0,744.0,744.0,744.0,744.0,744.0,744.0,744.0,744.0,744.0,744.0,744.0,744.0,744.0,744.0,744.0,744.0,745.0,745.0,745.0
Ph,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
steps_that_episode,0.0,998.0,998.0,642.0,402.0,440.0,161.0,160.0,352.0,158.0,181.0,146.0,182.0,255.0,153.0,236.0,241.0,256.0,354.0,273.0,248.0,352.0,250.0,250.0,172.0,247.0,143.0,171.0,281.0,442.0,152.0,155.0,196.0,258.0,153.0,232.0,256.0,247.0,155.0,257.0,371.0,248.0,258.0,163.0,258.0,157.0,244.0,245.0,151.0,275.0,285.0,261.0,150.0,291.0,260.0,168.0,158.0,252.0,279.0,257.0,248.0,356.0,168.0,263.0,154.0,275.0,152.0,268.0,158.0,153.0,259.0,152.0,263.0,256.0,350.0,262.0,149.0,348.0
e,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
