,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
Accumulated time steps,0.0,534.0,1236.0,1715.0,2204.0,2910.0,3333.0,3772.0,4192.0,4716.0,5069.0,5582.0,5925.0,6353.0,6809.0,7155.0,7594.0,7936.0,8180.0,8456.0,8793.0,9044.0,9298.0,9552.0,9914.0,10166.0,10464.0,10627.0,10798.0,10969.0,11351.0,11727.0,11985.0,12249.0,12620.0,12879.0,13257.0,13636.0,13906.0,14168.0,14330.0,14596.0,14881.0,15153.0,15410.0,15681.0,16046.0,16313.0,16485.0,16839.0,17029.0,17191.0,17356.0,17614.0,17965.0,18139.0,18404.0,18661.0,19105.0,19268.0
Episode reward,0.0,87.70454230078684,83.51109296898424,77.60070513270759,75.55588223799964,59.27817047011361,70.61482257847764,70.72565148281731,73.49271082513982,76.86292511175851,79.45491139442916,70.44223491567321,77.27715921000382,77.35718631716821,74.41642926123782,81.43620553938618,77.80804924445329,79.76396493692124,86.07707627513955,85.55619762008452,80.67397008720842,85.49233076975626,85.50076892063221,85.50980180923703,78.53563047736763,83.44453064470824,83.6873480504087,90.80651740374272,90.02847093681753,90.0284909150669,77.50234956193295,78.32069890590537,86.04277800500758,85.20021910516652,78.8929748666564,85.81558714590884,78.11718462174625,77.85811642274167,84.49587940524077,85.43634072035103,90.89577341365032,84.95836164922605,82.78637444960138,84.27391826460143,86.10104834348118,84.38532651186797,79.47292368919756,84.82995664151254,89.92868175730476,80.70503509493881,88.13900153479078,90.89506394055003,90.61963667917222,85.97596677511038,81.04621287896848,89.72940485324284,85.07560044119158,86.09976390408217,75.87779262598256,90.80962324610552
Episode feedback,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total seconds,0.0,23.319013118743896,55.21666479110718,76.20923924446106,98.6699550151825,130.9097638130188,149.92191362380981,169.68947076797485,189.1293649673462,213.16147327423096,229.5177743434906,252.56398844718933,268.4976782798767,288.43880319595337,309.4762578010559,324.94272923469543,345.0321695804596,360.3864269256592,372.1226181983948,385.48295497894287,400.98337984085083,413.06061267852783,425.30810165405273,437.44532799720764,454.02192306518555,465.7384150028229,479.81134271621704,487.8729507923126,496.1345405578613,504.5895676612854,522.0668687820435,539.7351408004761,551.4565825462341,563.3572137355804,579.9702961444855,592.1568357944489,609.5480980873108,626.411491394043,638.8062496185303,650.9742343425751,658.7464270591736,671.3865520954132,685.6786637306213,699.0413022041321,711.2884459495544,723.9818921089172,741.1145696640015,754.1524193286896,763.0548191070557,779.880232334137,789.1316158771515,797.3486001491547,805.8208100795746,818.5371880531311,834.6305651664734,843.0576705932617,855.3676216602325,867.2721080780029,887.1299352645874,895.6325659751892
total minutes,0.0,0.3886502186457316,0.920277746518453,1.2701539874076844,1.6444992502530416,2.181829396883647,2.4986985603968304,2.8281578461329144,3.1521560827891033,3.5526912212371826,3.8252962390581766,4.209399807453155,4.474961304664612,4.807313386599223,5.1579376300175985,5.41571215391159,5.7505361596743265,6.006440448760986,6.202043636639913,6.424715916315715,6.683056330680847,6.884343544642131,7.088468360900879,7.290755466620127,7.567032051086426,7.762306916713714,7.99685571193695,8.131215846538543,8.268909009297689,8.40982612768809,8.701114479700724,8.995585680007935,9.190943042437235,9.389286895593008,9.666171602408092,9.869280596574148,10.159134968121846,10.44019152323405,10.646770826975505,10.849570572376251,10.979107117652893,11.189775868256886,11.42797772884369,11.650688370068869,11.854807432492574,12.066364868481953,12.351909494400024,12.569206988811493,12.717580318450928,12.998003872235616,13.152193597952525,13.289143335819244,13.430346834659577,13.642286467552186,13.910509419441222,14.050961176554361,14.256127027670543,14.454535134633382,14.785498921076456,14.92720943291982
cummulative feedback,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ph,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
steps_that_episode,0.0,532.0,701.0,478.0,488.0,705.0,422.0,438.0,419.0,523.0,352.0,512.0,342.0,427.0,455.0,345.0,438.0,341.0,243.0,275.0,336.0,250.0,253.0,253.0,361.0,251.0,297.0,162.0,170.0,170.0,381.0,375.0,257.0,263.0,370.0,258.0,377.0,378.0,269.0,261.0,161.0,265.0,284.0,271.0,256.0,270.0,364.0,266.0,171.0,353.0,189.0,161.0,164.0,257.0,350.0,173.0,264.0,256.0,443.0,162.0
e,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
