,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
Accumulated time steps,0.0,1000.0,1653.0,2640.0,3093.0,3622.0,3776.0,4116.0,4705.0,5035.0,5287.0,5650.0,6444.0,6713.0,7298.0,7442.0,7711.0,8320.0,8574.0,8736.0,9081.0,9241.0,9403.0,9663.0,9910.0,10413.0,10656.0,10816.0,10961.0,11212.0,11368.0,11624.0,11783.0,11941.0,12098.0,12249.0,12587.0,13022.0,13289.0,13541.0,13770.0,14032.0,14188.0,14449.0,14710.0,14869.0,15023.0,15403.0,15656.0,15917.0,16284.0,16432.0,16687.0,16831.0,16986.0,17307.0,17587.0,17928.0,18290.0,18486.0,18657.0,18824.0,19136.0,19401.0,19645.0,19793.0,19948.0,20223.0
Episode reward,0.0,-65.24201678084341,56.553997317469964,30.55637470278566,72.86214829516008,68.02288612948514,90.7834545532775,81.24073749081174,66.14159862770634,81.75766503197005,85.83861695823305,82.7764538383469,53.751637859014735,82.30085653666542,66.61186719321758,91.42197588419076,86.13315108733435,68.41316921074105,84.89834590054909,89.34882913576203,79.66769383507102,90.71541961098987,92.40380181792491,85.89071223580062,84.76287410086313,69.732852731635,85.51739896052435,89.9206799699791,90.64762091770908,83.92960574954306,91.6086853922807,83.63231753128994,90.3811616844346,91.51568363994176,90.83150228050138,91.08973199003384,79.50489895002534,75.42810741441677,83.63997541747656,85.42270934173035,88.42550492383886,86.0581289655316,90.69734212867533,86.42764994378726,84.51285807886077,89.78671247893632,91.12606575012543,77.15604627121132,84.81682609942216,84.8017407402593,80.91706506530784,91.52904893611984,84.75197381341394,93.28660959152339,92.39323334074479,83.16418023535027,83.56123097110546,76.05186397658221,79.95352753437152,86.32819518816902,88.95288003376963,91.42733431951717,81.98223668472318,84.66572268711728,84.99939556958863,91.50506947113466,90.81408327487694,83.88176148520716
Episode feedback,0.8,0.150300601051803,0.29601226948464376,0.20486815395043798,0.0995575219036338,0.09280303012726698,0.07189542436669658,0.07374631246682503,0.037414965922763666,0.03647416402287488,0.05179282847891303,0.06077348049510088,0.02017654474126539,0.02611940288761417,0.018835616406103397,0.006993006944104847,0.014925373078636667,0.014802631554600935,0.007905138308675343,0.0,0.008720930207206599,0.006289308136545232,0.006211180085644845,0.011583011538289532,0.0,0.0019920318685417693,0.0,0.0,0.006944444396219137,0.0,0.019354838584807493,0.0,0.00632911388399295,0.00636942671102276,0.0,0.0,0.002967359041639884,0.0023041474601286924,0.0037593984821075246,0.0,0.0,0.0038314176098413117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003846153831360947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027700830948197146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total seconds,0.0,65.09218168258667,122.5173408985138,194.37687015533447,222.1946301460266,253.58137321472168,263.03158950805664,282.76402950286865,315.04153084754944,333.3670620918274,347.9412000179291,368.7233421802521,410.51491618156433,425.6211450099945,456.66670298576355,464.98968958854675,479.7275085449219,511.89124727249146,525.7193515300751,534.6636176109314,553.1307303905487,562.3450300693512,571.6256804466248,585.9382553100586,599.4953129291534,626.0342020988464,639.1675119400024,648.1256372928619,656.4984452724457,670.0751843452454,679.0345978736877,692.7980718612671,701.7792570590973,710.7314574718475,719.5363082885742,728.0719614028931,745.9407930374146,768.8073363304138,783.2909128665924,796.8213617801666,809.3099422454834,823.7464027404785,832.5350620746613,846.5382633209229,860.7824325561523,869.8636832237244,878.669225692749,898.694244146347,912.448264837265,926.5846419334412,946.4265668392181,954.8240723609924,968.5822877883911,976.8292620182037,985.6041331291199,1002.7722256183624,1017.8447804450989,1036.1057422161102,1055.2741446495056,1066.3981120586395,1076.1203589439392,1085.4989836215973,1101.919445514679,1116.0221240520477,1128.9814403057098,1137.3806293010712,1146.0461776256561,1160.6835277080536
total minutes,0.0,1.0848696947097778,2.0419556816418964,3.239614502588908,3.7032438357671102,4.2263562202453615,4.3838598251342775,4.712733825047811,5.25069218079249,5.556117701530456,5.799020000298818,6.1453890363375345,6.8419152696927386,7.093685750166575,7.611111716429392,7.7498281598091125,7.9954584757486975,8.531520787874857,8.761989192167919,8.911060293515524,9.218845506509146,9.37241716782252,9.527094674110412,9.765637588500976,9.991588548819225,10.433903368314107,10.652791865666707,10.802093954881032,10.941640754540762,11.167919739087422,11.317243297894796,11.546634531021118,11.696320950984955,11.845524291197458,11.99227180480957,12.134532690048218,12.432346550623576,12.813455605506897,13.05484854777654,13.280356029669443,13.488499037424724,13.72910671234131,13.87558436791102,14.108971055348714,14.346373875935873,14.49772805372874,14.64448709487915,14.978237402439117,15.207471080621083,15.443077365557352,15.773776113986969,15.913734539349873,16.14303812980652,16.280487700303397,16.426735552152,16.712870426972707,16.96407967408498,17.26842903693517,17.587902410825095,17.77330186764399,17.93533931573232,18.09164972702662,18.365324091911315,18.600368734200796,18.816357338428496,18.95634382168452,19.10076962709427,19.344725461800895
cummulative feedback,0.0,150.0,343.0,545.0,590.0,639.0,650.0,675.0,697.0,709.0,722.0,744.0,760.0,767.0,778.0,779.0,783.0,792.0,794.0,794.0,797.0,798.0,799.0,802.0,802.0,803.0,803.0,803.0,804.0,804.0,807.0,807.0,808.0,809.0,809.0,809.0,810.0,811.0,812.0,812.0,812.0,813.0,813.0,813.0,813.0,813.0,813.0,813.0,813.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,815.0,815.0,815.0,815.0,815.0,815.0,815.0,815.0,815.0,815.0
Ph,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
steps_that_episode,0.0,998.0,652.0,986.0,452.0,528.0,153.0,339.0,588.0,329.0,251.0,362.0,793.0,268.0,584.0,143.0,268.0,608.0,253.0,161.0,344.0,159.0,161.0,259.0,246.0,502.0,242.0,159.0,144.0,250.0,155.0,255.0,158.0,157.0,156.0,150.0,337.0,434.0,266.0,251.0,228.0,261.0,155.0,260.0,260.0,158.0,153.0,379.0,252.0,260.0,366.0,147.0,254.0,143.0,154.0,320.0,279.0,340.0,361.0,195.0,170.0,166.0,311.0,264.0,243.0,147.0,154.0,274.0
e,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
