,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
Accumulated time steps,0.0,986.0,1443.0,1701.0,2070.0,2722.0,3178.0,3622.0,3896.0,4043.0,4755.0,4909.0,5463.0,5715.0,5965.0,6402.0,6739.0,6902.0,7080.0,7240.0,7506.0,7853.0,8206.0,8456.0,8886.0,9237.0,9528.0,9771.0,9923.0,10242.0,10414.0,10901.0,11051.0,11395.0,11642.0,11899.0,12056.0,12208.0,12363.0,12723.0,12875.0,13159.0,13453.0,13754.0,14011.0,14170.0,14419.0,14666.0,14918.0,15071.0,15323.0,15569.0,15721.0,16068.0,16220.0,16372.0,16524.0,16890.0,17137.0,17500.0,17766.0,18035.0,18188.0,18501.0,18752.0,19038.0,19375.0,19527.0,19702.0,19858.0
Episode reward,0.0,45.14294298332252,74.71753847166678,86.46698650735489,79.83004750602804,60.56011660146242,75.03925552183205,75.28741639249525,84.26151694286479,90.83256781687906,56.97483777181083,90.4878028483651,67.16843409229163,85.52909905528868,85.62578018115191,73.10771991205951,81.08254940707981,90.18120245056667,88.7984335513166,90.24923072600455,83.7460108389418,81.17989788619747,79.62186214347061,84.74525755574635,74.55703800652674,79.30655701986294,83.93013416483362,85.91127836507644,92.00644449042666,77.4867128699095,91.92333641734903,73.32641410692244,91.16582130276414,80.87405210164226,85.42566702450344,84.29640973346334,90.58490000028644,91.00894477039893,90.68684796821475,77.4055137349025,91.01597494553475,83.49979621559507,87.00666576869227,85.62697679633646,84.40362524026693,90.22671325219932,85.29049393504243,85.52135595073212,84.95199506248895,90.91622240155975,84.94536788470928,85.62676186546821,90.95793530898304,79.00808032840263,90.95502419247366,90.95737981378669,91.01021557373632,76.80083078258019,85.51246162603923,77.10130830445107,83.20005921073587,83.16631357745796,90.91692543215655,78.38782939919405,85.06574615607258,81.07657558326042,79.84311732942489,90.97954506045457,88.53236491564643,90.56607791035033
Episode feedback,0.8,0.3191056907326162,0.11622806992055248,0.09338521364441552,0.051630434642308605,0.058371735701425904,0.07252747236807149,0.03386004507029335,0.03663003649586067,0.027397260086320138,0.01969057662490777,0.026143790678798753,0.027124773911166775,0.02390438237488294,0.028112449686295383,0.006880733929172629,0.011904761869331065,0.006172839468068892,0.022598869928819945,0.012578616273090464,0.018867924457102173,0.008670520206154567,0.01704545449702996,0.0,0.011655011627843796,0.017142857093877552,0.010344827550535077,0.0,0.013245033024867332,0.0031446540781614653,0.0,0.002057613164490508,0.0,0.005830903773087744,0.0,0.0,0.012820512738330047,0.0,0.0,0.0,0.0,0.0035335688921075306,0.0,0.0033333333222222224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total seconds,0.0,78.63394713401794,105.5197536945343,120.02418375015259,138.60199403762817,173.1262800693512,197.46061038970947,219.76443243026733,234.20078015327454,242.4571828842163,278.21308279037476,286.92624950408936,315.1220874786377,328.6847848892212,341.68231225013733,363.92818427085876,381.4686188697815,390.55346608161926,400.15829706192017,408.93292236328125,423.12875986099243,441.0733735561371,459.3098375797272,472.186416387558,494.3700132369995,512.646951675415,528.0589420795441,541.0779876708984,549.4555587768555,565.2423646450043,574.1621336936951,598.4340617656708,606.3527903556824,624.1693367958069,637.1850214004517,650.8601105213165,659.7657482624054,668.1006188392639,676.8153150081635,695.6020817756653,704.0006372928619,718.7047288417816,733.5070161819458,748.7143015861511,761.6386380195618,770.2886664867401,783.3882215023041,796.2751703262329,809.2685310840607,817.5660824775696,830.922233581543,843.5130605697632,851.6726818084717,868.9086332321167,877.130223274231,885.4502897262573,893.7290036678314,912.5356667041779,925.4637002944946,943.8381657600403,957.7647590637207,971.5391130447388,979.5384788513184,994.7479104995728,1007.394565820694,1022.0240988731384,1038.451080083847,1046.2154414653778,1054.9929840564728,1063.283178806305
total minutes,0.0,1.3105657855669657,1.7586625615755718,2.000403062502543,2.3100332339604694,2.8854380011558534,3.2910101731618244,3.6627405405044557,3.903346335887909,4.040953048070272,4.636884713172913,4.78210415840149,5.252034791310629,5.478079748153687,5.694705204168955,6.065469737847646,6.3578103144963585,6.509224434693654,6.669304951032003,6.815548706054687,7.0521459976832075,7.3512228926022845,7.6551639596621195,7.8697736064593,8.239500220616659,8.544115861256918,8.8009823679924,9.01796646118164,9.157592646280925,9.420706077416737,9.569368894894918,9.973901029427847,10.105879839261373,10.402822279930115,10.619750356674194,10.847668508688608,10.996095804373423,11.135010313987731,11.280255250136058,11.593368029594421,11.733343954881033,11.978412147363027,12.225116936365763,12.478571693102518,12.69397730032603,12.83814444144567,13.056470358371735,13.271252838770549,13.487808851401011,13.62610137462616,13.848703893025716,14.058551009496053,14.194544696807862,14.48181055386861,14.618837054570516,14.757504828770955,14.895483394463858,15.208927778402964,15.424395004908243,15.730636096000671,15.962745984395346,16.192318550745647,16.32564131418864,16.579131841659546,16.7899094303449,17.033734981218974,17.30751800139745,17.436924024422964,17.583216400941215,17.721386313438416
cummulative feedback,0.0,314.0,367.0,391.0,410.0,448.0,481.0,496.0,506.0,510.0,524.0,528.0,543.0,549.0,556.0,559.0,563.0,564.0,568.0,570.0,575.0,578.0,584.0,584.0,589.0,595.0,598.0,598.0,600.0,601.0,601.0,602.0,602.0,604.0,604.0,604.0,606.0,606.0,606.0,606.0,606.0,607.0,607.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0
Ph,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
steps_that_episode,0.0,984.0,456.0,257.0,368.0,651.0,455.0,443.0,273.0,146.0,711.0,153.0,553.0,251.0,249.0,436.0,336.0,162.0,177.0,159.0,265.0,346.0,352.0,249.0,429.0,350.0,290.0,242.0,151.0,318.0,171.0,486.0,149.0,343.0,246.0,256.0,156.0,151.0,154.0,359.0,151.0,283.0,293.0,300.0,256.0,158.0,248.0,246.0,251.0,152.0,251.0,245.0,151.0,346.0,151.0,151.0,151.0,365.0,246.0,362.0,265.0,268.0,152.0,312.0,250.0,285.0,336.0,151.0,174.0,155.0
e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
human model,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
