,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58
Accumulated time steps,0.0,739.0,1522.0,1994.0,2588.0,2923.0,3260.0,3512.0,4011.0,4343.0,4524.0,4807.0,5059.0,5302.0,5548.0,5833.0,6164.0,6417.0,6572.0,6818.0,7087.0,7255.0,7501.0,7763.0,8027.0,8202.0,8372.0,8620.0,8891.0,9161.0,9528.0,9709.0,9875.0,10168.0,10543.0,10817.0,11264.0,11517.0,11784.0,11956.0,12237.0,12512.0,12682.0,12963.0,13237.0,13407.0,13694.0,14014.0,14294.0,14466.0,14743.0,14919.0,15089.0,15366.0,15751.0,16127.0,16297.0,16501.0,16673.0
Episode reward,0.0,41.03990741475477,54.338016762518386,83.24450226434263,64.00563226963064,84.9662782191527,89.95270918987902,84.44478767279658,68.07592467911434,80.69579403057902,90.50294168633157,82.95180204097923,86.14063665588007,87.8621178566989,88.02562428517625,87.82924639395198,79.89387889027222,87.55174376539993,90.26241293126107,85.79302473630857,87.43568602182447,91.33322160962462,86.04176538459458,87.69796312983684,87.87406448605333,90.84211996991135,91.25771303543537,85.28995878715098,86.02230390279216,86.17864710789286,82.53363489696025,90.14531634747614,90.79837622352392,82.60338863788898,82.32127881179858,82.21046545653981,71.01068327563411,84.42699802523313,82.93633192144551,90.31866888808868,84.60875504899371,85.93039892511389,90.20302473127138,84.63072186600772,86.01184984707959,90.05244069526357,83.75806222883412,79.5212881571842,85.91536866915487,90.34735918897807,85.21004602612628,90.24887341125805,90.16270938451508,85.24543891586217,79.53379436259841,81.14496240302475,90.08445140347997,87.92799826686489,90.33084958422016
Episode feedback,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total seconds,0.0,34.008561849594116,71.05023646354675,93.90542650222778,122.1615662574768,138.5894434452057,155.04097485542297,167.37723588943481,191.25787925720215,207.39656615257263,216.628399848938,230.6944727897644,242.89959406852722,254.8886730670929,267.04961037635803,281.1392488479614,297.44262170791626,310.00698494911194,318.15029287338257,330.23459219932556,343.6556668281555,352.43704748153687,364.81410336494446,377.9264004230499,390.2958343029022,399.28053641319275,408.0835566520691,420.4901189804077,433.72190141677856,447.1720435619354,465.14982295036316,474.52865648269653,483.2180280685425,497.7335982322693,515.9105453491211,529.4282517433167,550.9967029094696,563.5335583686829,576.7596113681793,585.6375830173492,599.4992098808289,613.000447511673,621.7168951034546,635.3171579837799,648.729189157486,657.5572838783264,671.6948397159576,687.5037569999695,701.3318645954132,710.2336554527283,724.0283906459808,733.1834721565247,741.991607427597,755.606963634491,774.4321441650391,792.6706240177155,801.476066827774,811.9848544597626,820.815643787384
total minutes,0.0,0.5668093641599019,1.1841706077257792,1.5650904417037963,2.03602610429128,2.309824057420095,2.584016247590383,2.789620598157247,3.1876313209533693,3.4566094358762105,3.610473330815633,3.8449078798294067,4.048326567808787,4.248144551118215,4.450826839605967,4.685654147466024,4.957377028465271,5.166783082485199,5.302504881223043,5.503909869988759,5.7275944471359255,5.873950791358948,6.080235056082407,6.298773340384165,6.504930571715037,6.654675606886546,6.801392610867818,7.008168649673462,7.2286983569463095,7.4528673926989235,7.752497049172719,7.908810941378276,8.053633801142375,8.295559970537822,8.598509089152019,8.823804195721944,9.183278381824493,9.392225972811381,9.612660189469656,9.760626383622487,9.991653498013815,10.21667412519455,10.361948251724243,10.588619299729665,10.812153152624767,10.959288064638773,11.19491399526596,11.458395949999492,11.688864409923553,11.837227590878804,12.06713984409968,12.219724535942078,12.36652679045995,12.593449393908182,12.90720240275065,13.211177066961925,13.357934447129567,13.53308090766271,13.680260729789733
cummulative feedback,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ph,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
steps_that_episode,0.0,737.0,782.0,471.0,593.0,334.0,336.0,251.0,498.0,331.0,180.0,282.0,251.0,242.0,245.0,284.0,330.0,252.0,154.0,245.0,268.0,167.0,245.0,261.0,263.0,174.0,169.0,247.0,270.0,269.0,366.0,180.0,165.0,292.0,374.0,273.0,446.0,252.0,266.0,171.0,280.0,274.0,169.0,280.0,273.0,169.0,286.0,319.0,279.0,171.0,276.0,175.0,169.0,276.0,384.0,375.0,169.0,203.0,171.0
e,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
human model,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
