,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
Accumulated time steps,0.0,510.0,684.0,1064.0,1334.0,1498.0,1762.0,2121.0,2476.0,3475.0,4216.0,4566.0,5317.0,5667.0,6111.0,6369.0,6753.0,7012.0,7365.0,7716.0,8067.0,8807.0,9092.0,9337.0,9852.0,10219.0,10385.0,10665.0,10933.0,11109.0,11367.0,11637.0,11796.0,12246.0,12411.0,12863.0,13140.0,13606.0,13954.0,14418.0,14677.0,14838.0,15093.0,15370.0,15828.0,15986.0,16237.0,16661.0,16871.0,17305.0,17647.0,17816.0,18154.0,18663.0,18908.0,19241.0,19771.0
Episode reward,0.0,77.8135466237399,90.17924146911223,79.90640738495935,86.05078386501253,91.31800646093744,86.32569600429073,81.74012434280536,82.3242445655918,-65.48312043764263,60.24857254057263,81.2273449136439,59.36001221508799,83.92386729499086,75.7031357564652,86.28052410941334,79.86592077241079,86.09216725843649,82.1311222934351,79.30384727130956,80.58095568029643,56.15005625529677,83.43286179929625,84.09249909083213,66.00789342200189,76.09182408984084,90.54814374760844,83.19174098621221,84.74697482286962,89.55407757361886,86.53784421438311,86.85117147994401,91.19256598958282,75.55886324044572,90.67584565150645,75.33738542566323,83.62845737301463,73.59779515254229,81.65279824255504,74.06297298300561,85.82249666958663,91.04659890279473,86.38319199932805,83.73463073972643,74.66815444989402,89.6849550698775,84.70412802008616,72.69852946402698,84.37477023557736,72.8936812248375,78.95106790711525,88.47272098176272,78.2737112900349,67.79671446472443,85.03787927673434,79.22112439029539,66.36420793225003
Episode feedback,0.8,0.5551181091434683,0.10404624217314311,0.13192612102394163,0.14498141210044085,0.11042944717527947,0.08365018979600689,0.11173184326331888,0.12429378495962208,0.014028056098168281,0.08513513502008765,0.054441260588993526,0.03733333328355556,0.04584527207494191,0.024830699718215124,0.019455252842586566,0.03394255865811342,0.01162790693167478,0.011363636331353306,0.0,0.002857142848979592,0.005412719884421218,0.014084506992660187,0.0,0.0,0.002732240429693332,0.0,0.0,0.0,0.0,0.007782101137034626,0.007434944210279018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021881838026516767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total seconds,0.0,35.553075551986694,45.0849826335907,66.16623663902283,81.21478748321533,90.27582120895386,104.3785445690155,123.92754697799683,143.2847456932068,193.27804398536682,232.36129808425903,250.38417887687683,286.62699794769287,303.5954341888428,324.70785307884216,337.7515571117401,356.5871648788452,369.5338807106018,387.1363453865051,405.1153943538666,422.9525511264801,459.4411873817444,474.06362867355347,486.5257999897003,510.9961910247803,528.5148918628693,536.9171636104584,550.4339537620544,563.8152849674225,573.1257557868958,585.8868854045868,599.2781803607941,607.9021241664886,630.0823287963867,638.7065281867981,661.2186532020569,675.5347256660461,698.5455520153046,715.9382495880127,738.6287927627563,751.6840121746063,760.2886626720428,773.5751807689667,787.7188112735748,810.0611793994904,818.5473153591156,831.3492367267609,852.3634738922119,863.5909042358398,885.15452003479,902.4195318222046,911.3381700515747,928.5280122756958,954.489994764328,967.5517921447754,984.422856092453,1010.9287614822388
total minutes,0.0,0.5925512591997782,0.7514163772265117,1.1027706106503805,1.3535797913869223,1.504597020149231,1.7396424094835916,2.065459116299947,2.3880790948867796,3.221300733089447,3.872688301404317,4.173069647947947,4.7771166324615475,5.0599239031473795,5.411797551314036,5.629192618529002,5.943119414647421,6.158898011843363,6.452272423108419,6.751923239231109,7.0492091854413355,7.657353123029073,7.901060477892558,8.108763333161672,8.516603183746337,8.808581531047821,8.94861939350764,9.173899229367574,9.396921416123709,9.552095929781595,9.76478142340978,9.9879696726799,10.131702069441477,10.501372146606446,10.6451088031133,11.020310886700948,11.258912094434102,11.642425866921743,11.932304159800212,12.310479879379272,12.528066869576772,12.671477711200714,12.892919679482779,13.12864685455958,13.501019656658173,13.64245525598526,13.855820612112682,14.206057898203532,14.393181737263998,14.752575333913168,15.040325530370076,15.188969500859578,15.475466871261597,15.908166579405467,16.125863202412923,16.407047601540885,16.848812691370647
cummulative feedback,0.0,282.0,300.0,350.0,389.0,407.0,429.0,469.0,513.0,527.0,590.0,609.0,637.0,653.0,664.0,669.0,682.0,685.0,689.0,689.0,690.0,694.0,698.0,698.0,698.0,699.0,699.0,699.0,699.0,699.0,701.0,703.0,703.0,703.0,703.0,703.0,703.0,703.0,703.0,703.0,703.0,703.0,703.0,703.0,704.0,704.0,704.0,704.0,704.0,704.0,704.0,704.0,704.0,704.0,704.0,704.0,704.0
Ph,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
steps_that_episode,0.0,508.0,173.0,379.0,269.0,163.0,263.0,358.0,354.0,998.0,740.0,349.0,750.0,349.0,443.0,257.0,383.0,258.0,352.0,350.0,350.0,739.0,284.0,244.0,514.0,366.0,165.0,279.0,267.0,175.0,257.0,269.0,158.0,449.0,164.0,451.0,276.0,465.0,347.0,463.0,258.0,160.0,254.0,276.0,457.0,157.0,250.0,423.0,209.0,433.0,341.0,168.0,337.0,508.0,244.0,332.0,529.0
e,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
human model,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
