,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
Accumulated time steps,0.0,960.0,1421.0,2136.0,2682.0,3208.0,3710.0,4446.0,4693.0,4933.0,5084.0,5427.0,5610.0,5943.0,6354.0,6512.0,6845.0,7105.0,7264.0,7433.0,7592.0,7853.0,8188.0,8449.0,8942.0,9187.0,9456.0,9882.0,10126.0,10383.0,10656.0,10823.0,11104.0,11263.0,11509.0,11665.0,11953.0,12229.0,12499.0,12977.0,13453.0,13727.0,14083.0,14237.0,14483.0,14734.0,15086.0,15511.0,15663.0,15919.0,16344.0,16592.0,17017.0,17290.0,17539.0,17691.0,18119.0,18272.0,18424.0,18763.0,18919.0,19170.0
Episode reward,0.0,10.741376707960512,70.01523527516339,46.872999437801276,61.85162185345539,76.22846072320682,71.26292754112986,62.46923926312495,82.41852884931596,84.38939712822337,92.50045750761495,90.27158292209691,89.33105462818526,84.09992052411327,75.08937398047459,92.1025342808785,79.70507088265511,86.99266255940708,91.18979892033748,91.25270720892216,91.30183753479956,87.13922651249905,79.40713730224665,87.44542484867613,74.93967741819749,84.74616492899841,83.15481516693185,73.94286184019751,85.46267652214839,84.36255569246094,85.47736480913427,91.44450618402627,87.17167895603694,89.84233565334479,84.89786252151055,90.23225560605039,86.46451632445653,85.22782149133876,87.13968438260008,78.51460038560023,79.75423195539933,86.23046112279437,77.22666956381158,90.71695430136803,85.50539116638215,85.03533981680752,78.41974178846333,74.1936882746993,90.96171618898309,84.51137282436841,74.20916531926764,85.34023725676225,74.16012845352392,82.76561255479825,85.24080764614698,90.96220765854879,74.0065573867459,90.82244145537972,90.96221004491247,79.20015896756621,90.43989727684341,84.59556036605422
Episode feedback,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total seconds,0.0,43.8847177028656,65.76087355613708,99.26354718208313,125.19507002830505,149.97415328025818,173.80520796775818,208.27025437355042,220.38166189193726,232.34114837646484,240.26184153556824,256.75741720199585,266.1590995788574,282.26913046836853,301.9374523162842,309.9643564224243,325.9769070148468,338.8967761993408,347.0078794956207,355.7000138759613,363.91272926330566,376.63529777526855,392.74646377563477,405.758905172348,428.8521583080292,440.99531078338623,454.07648825645447,474.5006184577942,486.31473326683044,498.88591146469116,512.1887300014496,520.7134251594543,534.5483524799347,542.7275786399841,554.9669177532196,563.1097548007965,577.3309526443481,591.0108489990234,604.3202130794525,627.1506927013397,649.7052330970764,663.3090858459473,680.4733793735504,688.3846015930176,700.6133780479431,713.1545097827911,730.1921424865723,750.5959248542786,758.57581615448,771.246346950531,791.4466297626495,803.6733729839325,824.0864923000336,837.357589006424,849.6929924488068,857.6634480953217,877.8885045051575,885.8553066253662,893.7773628234863,909.7595946788788,917.9557838439941,930.4023220539093
total minutes,0.0,0.7314119617144267,1.0960145592689514,1.654392453034719,2.086584500471751,2.4995692213376364,2.896753466129303,3.4711709062258405,3.6730276981989545,3.8723524729410808,4.004364025592804,4.279290286699931,4.435984992980957,4.704485507806142,5.03229087193807,5.166072607040405,5.432948450247447,5.648279603322347,5.783464658260345,5.928333564599355,6.065212154388428,6.277254962921143,6.54577439626058,6.762648419539134,7.147535971800486,7.349921846389771,7.567941470940908,7.908343640963237,8.105245554447174,8.314765191078186,8.536478833357494,8.678557085990906,8.909139207998912,9.045459643999736,9.249448629220327,9.385162580013276,9.62218254407247,9.85018081665039,10.072003551324208,10.452511545022329,10.82842055161794,11.055151430765788,11.341222989559174,11.47307669321696,11.676889634132385,11.885908496379852,12.16986904144287,12.509932080904642,12.642930269241333,12.85410578250885,13.190777162710825,13.394556216398875,13.734774871667225,13.955959816773733,14.161549874146779,14.294390801588694,14.631475075085957,14.76425511042277,14.896289380391439,15.162659911314647,15.299263064066569,15.506705367565155
cummulative feedback,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ph,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
steps_that_episode,0.0,958.0,460.0,714.0,545.0,525.0,501.0,735.0,246.0,239.0,150.0,342.0,182.0,332.0,410.0,157.0,332.0,259.0,158.0,168.0,158.0,260.0,334.0,260.0,492.0,244.0,268.0,425.0,243.0,256.0,272.0,166.0,280.0,158.0,245.0,155.0,287.0,275.0,269.0,477.0,475.0,273.0,355.0,153.0,245.0,250.0,351.0,424.0,151.0,255.0,424.0,247.0,424.0,272.0,248.0,151.0,427.0,152.0,151.0,338.0,155.0,250.0
e,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
human model,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
