,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77
Accumulated time steps,0.0,1000.0,1418.0,1672.0,1930.0,2389.0,2543.0,2819.0,3090.0,3343.0,3708.0,4078.0,4338.0,4595.0,5055.0,5315.0,5567.0,5727.0,5983.0,6433.0,6778.0,7190.0,7344.0,7691.0,7962.0,8308.0,8458.0,8804.0,9160.0,9408.0,9556.0,9743.0,9904.0,10052.0,10209.0,10360.0,10622.0,10893.0,11152.0,11409.0,11561.0,11724.0,11980.0,12132.0,12398.0,12653.0,12836.0,13097.0,13252.0,13426.0,13675.0,13936.0,14307.0,14465.0,14720.0,15085.0,15338.0,15494.0,15743.0,15897.0,16071.0,16232.0,16386.0,16532.0,16781.0,16938.0,17295.0,17452.0,17812.0,17999.0,18241.0,18398.0,18841.0,19109.0,19265.0,19529.0,19824.0,20086.0
Episode reward,0.0,-58.4321763463659,74.56813367923083,84.96040490758446,85.47570916273241,72.18543393157745,91.76169211039299,83.0761259735457,82.72329839080504,86.1580604400916,79.40229746580633,79.51122641858754,84.79980368261863,86.12674775974101,72.87005219155573,84.76480331264513,85.47829324764842,90.4569844951911,84.8993813917888,73.36127138616887,80.79716573621542,74.55155236569584,90.84637072858985,80.1503475869427,84.14891530235116,80.45122306232732,91.29967675366811,79.22355586573337,80.42516444768464,85.25349043551607,91.7032104372187,86.87045934147442,89.86534628769046,90.97870442131608,91.1060163561646,91.44285671725893,85.03830336226754,83.4778980136378,86.38995348823784,85.34323292644993,91.13667500255302,91.20239938541839,85.2830529652654,91.35439820032012,84.65594585760047,84.34235056606428,88.91826225879274,85.86209452103596,91.11208233535716,89.0737987296827,85.68307741790616,84.05415716259631,76.99368755151528,91.11864837756538,85.17860637534116,76.43743985343882,85.42884004416484,90.53067201133761,84.85373225481936,90.76055073632615,90.14725861473896,90.3090743086179,90.40655586356903,91.37905017137795,84.46604650958281,91.20468144293584,78.10879893394997,90.22984364027842,78.90521879778686,87.75600126968818,85.69511856811764,90.17053520150085,72.40153752656082,84.84711156304117,90.27134013137687,85.22252098124544,79.62284562350249,84.18064286592065
Episode feedback,0.8,0.3667334665663993,0.19424460385073236,0.11462450547579248,0.19844357899438297,0.13537117874373106,0.09803921504549533,0.07636363608595041,0.08888888855967078,0.05158730138259007,0.05769230753381234,0.06504065023024214,0.04247104230706161,0.050781249801635744,0.028322440025441306,0.03088803076877208,0.015936254916588625,0.03144654068272616,0.04313725473279508,0.006681514461733821,0.011627906942942131,0.004866180036821946,0.0,0.011560693608206088,0.007407407379972565,0.008695652148708254,0.006711409350930139,0.002898550716236085,0.005633802801031542,0.0,0.00680272104215836,0.0,0.006249999960937501,0.00680272104215836,0.0,0.0,0.0,0.0,0.0038759689772249264,0.003906249984741211,0.0,0.006172839468068892,0.0,0.0,0.0,0.007874015717031434,0.0,0.0,0.0,0.0,0.0,0.0,0.002702702695398101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total seconds,0.0,91.2025876045227,122.08262014389038,139.24357533454895,158.6129379272461,189.16672825813293,199.56172513961792,216.54657435417175,233.59002041816711,248.98466205596924,270.2853660583496,292.0899176597595,307.38588881492615,322.7755997180939,348.52963304519653,363.62295937538147,377.4905230998993,387.1074869632721,402.19770526885986,426.7772765159607,445.67272758483887,467.73888659477234,476.5236783027649,495.70858693122864,511.05135464668274,529.8705563545227,538.7245001792908,557.5567800998688,577.1201229095459,590.9322299957275,599.6190581321716,610.4627349376678,619.8955931663513,628.714670419693,637.7809524536133,646.4375050067902,660.8483591079712,676.0260257720947,690.2689709663391,704.2409477233887,713.1149384975433,722.5798988342285,736.5595920085907,745.3211822509766,759.8370280265808,774.0967419147491,784.4653432369232,798.5952095985413,807.531679391861,817.3038494586945,830.7953445911407,845.0291564464569,865.021374464035,874.0347311496735,887.7811977863312,907.0289969444275,920.7149970531464,929.6752641201019,943.0949642658234,951.6409265995026,961.1700623035431,969.98868227005,978.4709577560425,986.7999429702759,1000.0729384422302,1008.7922122478485,1027.4988658428192,1036.2897653579712,1054.6902368068695,1064.6969377994537,1077.4799027442932,1085.9832787513733,1108.4625284671783,1122.3365504741669,1130.9682915210724,1144.657800912857,1160.0665147304535,1173.7577683925629
total minutes,0.0,1.5200431267420451,2.034710335731506,2.3207262555758157,2.6435489654541016,3.1527788043022156,3.326028752326965,3.6091095725695292,3.8931670069694517,4.149744367599487,4.504756100972494,4.868165294329326,5.123098146915436,5.379593328634898,5.8088272174199425,6.060382656256357,6.291508718331655,6.451791449387868,6.703295087814331,7.1129546085993445,7.427878793080648,7.7956481099128725,7.9420613050460815,8.261809782187145,8.517522577444712,8.831175939242046,8.978741669654847,9.29261300166448,9.618668715159098,9.848870499928791,9.993650968869527,10.174378915627797,10.331593219439188,10.478577840328217,10.629682540893555,10.773958416779836,11.014139318466187,11.267100429534912,11.504482849438984,11.737349128723144,11.885248974959056,12.042998313903809,12.275993200143178,12.422019704182942,12.66395046710968,12.90161236524582,13.074422387282054,13.309920159975688,13.458861323197683,13.621730824311575,13.846589076519013,14.083819274107615,14.417022907733918,14.567245519161224,14.796353296438854,15.117149949073792,15.345249950885773,15.494587735335033,15.71824940443039,15.860682109991709,16.019501038392384,16.166478037834167,16.30784929593404,16.446665716171264,16.667882307370505,16.81320353746414,17.12498109738032,17.27149608929952,17.578170613447824,17.74494896332423,17.957998379071554,18.099721312522888,18.474375474452973,18.70560917456945,18.849471525351206,19.077630015214286,19.334441912174224,19.56262947320938
cummulative feedback,0.0,366.0,447.0,476.0,527.0,589.0,604.0,625.0,649.0,662.0,683.0,707.0,718.0,731.0,744.0,752.0,756.0,761.0,772.0,775.0,779.0,781.0,781.0,785.0,787.0,790.0,791.0,792.0,794.0,794.0,795.0,795.0,796.0,797.0,797.0,797.0,797.0,797.0,798.0,799.0,799.0,800.0,800.0,800.0,800.0,802.0,802.0,802.0,802.0,802.0,802.0,802.0,803.0,803.0,803.0,803.0,803.0,803.0,803.0,803.0,803.0,803.0,803.0,803.0,803.0,803.0,803.0,803.0,803.0,803.0,803.0,803.0,803.0,803.0,803.0,803.0,803.0,803.0
Ph,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
steps_that_episode,0.0,998.0,417.0,253.0,257.0,458.0,153.0,275.0,270.0,252.0,364.0,369.0,259.0,256.0,459.0,259.0,251.0,159.0,255.0,449.0,344.0,411.0,153.0,346.0,270.0,345.0,149.0,345.0,355.0,247.0,147.0,186.0,160.0,147.0,156.0,150.0,261.0,270.0,258.0,256.0,151.0,162.0,255.0,151.0,265.0,254.0,182.0,260.0,154.0,173.0,248.0,260.0,370.0,157.0,254.0,364.0,252.0,155.0,248.0,153.0,173.0,160.0,153.0,145.0,248.0,156.0,356.0,156.0,359.0,186.0,241.0,156.0,442.0,267.0,155.0,263.0,294.0,261.0
e,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
