,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
Accumulated time steps,0.0,437.0,780.0,1346.0,1592.0,1963.0,2206.0,2376.0,2621.0,2990.0,3161.0,3314.0,3464.0,3712.0,4057.0,4213.0,4370.0,4732.0,4892.0,5233.0,5564.0,5852.0,6109.0,6276.0,6433.0,6905.0,7056.0,7208.0,7469.0,7624.0,7780.0,8053.0,8528.0,8691.0,8854.0,9212.0,9458.0,9702.0,9866.0,10018.0,10179.0,10428.0,10580.0,10732.0,10884.0,11036.0,11412.0,11658.0,11907.0,12157.0,12406.0,12766.0,12919.0,13288.0,13650.0,13896.0,14233.0,14576.0,14745.0,14897.0,15242.0,15397.0,15657.0,15922.0,16081.0,16335.0,16599.0,16752.0,16905.0,17170.0
Episode reward,0.0,86.60059559902353,83.59304501594298,86.89079817607933,86.86758343618578,78.55419531193101,87.40151938854612,90.66089422654429,88.46003246096961,80.46899373822421,90.78889361396375,91.319507090649,91.76177470493458,87.57646173287561,82.8028286407908,91.26415623802623,90.99966652370273,80.46052656142201,90.30120423113037,78.47656089733755,79.18241160890796,80.44231665409494,82.69822021548248,92.02957958870894,90.686034210231,78.9973297235361,91.29383666774629,91.16026948950991,84.25188613885328,91.12838069362235,90.77088141324872,86.55395390296208,81.23580433859584,91.61592654374346,91.58625214943757,73.92482935388207,86.89377737191472,87.12964546623961,91.98836668278324,91.25172051361511,90.37822233055915,85.76494798703186,91.29131502298478,91.27842767637952,91.25513125124473,91.19312259542866,76.49549273889694,86.17183795415573,85.75765696733448,85.64973649562396,85.77814750031469,78.10236466170544,91.04262991773147,77.35427760912498,77.90630113282364,86.16654438586998,80.8624910930929,80.20946689900565,89.54534762960802,91.21069012469412,79.98255245334107,91.01191955067338,84.49437024501063,83.61606193799402,90.58871975063533,85.20250043024893,83.72588730180841,91.19858300340485,91.02862374465586,83.60814335132122
Episode feedback,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total seconds,0.0,17.898982763290405,33.49896574020386,57.915447473526,68.95933032035828,84.8379168510437,95.86600279808044,103.78236103057861,114.68215823173523,130.95027780532837,138.92967653274536,146.4026985168457,153.62927770614624,165.08913469314575,180.7193443775177,188.42458033561707,196.05706787109375,212.36773324012756,219.82661533355713,235.05643582344055,250.00444984436035,263.0012104511261,274.78364729881287,282.7863402366638,290.30157375335693,311.4471926689148,318.6404130458832,326.2823188304901,338.239515542984,345.7634062767029,353.3884689807892,366.115629196167,386.9580681324005,394.7721745967865,402.733243227005,418.72832226753235,430.2593786716461,441.7100930213928,449.58776473999023,457.22857427597046,464.99438667297363,476.5150730609894,484.0056703090668,491.2157986164093,498.6330451965332,506.0681428909302,522.919557094574,534.505270242691,546.3202123641968,558.0162699222565,569.4309487342834,585.8391921520233,593.2012243270874,609.6958584785461,625.8246395587921,637.060599565506,652.3424396514893,667.7454755306244,675.7140018939972,683.1589608192444,698.4790515899658,705.9904482364655,718.1880526542664,730.2514901161194,738.2563762664795,750.2559590339661,762.4662635326385,769.8896350860596,777.521267414093,789.6717209815979
total minutes,0.0,0.2983163793881734,0.5583160956700642,0.9652574578921,1.1493221720059712,1.4139652808507284,1.5977667133013407,1.7297060171763101,1.911369303862254,2.1825046300888062,2.3154946088790895,2.440044975280762,2.560487961769104,2.751485578219096,3.0119890729586283,3.1404096722602843,3.2676177978515626,3.539462220668793,3.663776922225952,3.917607263724009,4.166740830739339,4.383353507518768,4.5797274549802145,4.713105670611063,4.838359562555949,5.190786544481913,5.31067355076472,5.438038647174835,5.637325259049733,5.762723437945048,5.889807816346487,6.1019271532694495,6.449301135540009,6.579536243279775,6.712220720450083,6.97880537112554,7.1709896445274355,7.36183488368988,7.493129412333171,7.620476237932841,7.749906444549561,7.941917884349823,8.06676117181778,8.186929976940155,8.310550753275553,8.43446904818217,8.715325951576233,8.908421170711517,9.105336872736613,9.30027116537094,9.490515812238057,9.763986535867055,9.886687072118123,10.161597641309102,10.430410659313202,10.617676659425099,10.872373994191488,11.12909125884374,11.26190003156662,11.38598268032074,11.64131752649943,11.766507470607758,11.969800877571107,12.17085816860199,12.304272937774659,12.504265983899435,12.70777105887731,12.831493918100993,12.958687790234883,13.161195349693298
cummulative feedback,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ph,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
steps_that_episode,0.0,435.0,342.0,565.0,245.0,370.0,242.0,169.0,244.0,368.0,170.0,152.0,149.0,247.0,344.0,155.0,156.0,361.0,159.0,340.0,330.0,287.0,256.0,166.0,156.0,471.0,150.0,151.0,260.0,154.0,155.0,272.0,474.0,162.0,162.0,357.0,245.0,243.0,163.0,151.0,160.0,248.0,151.0,151.0,151.0,151.0,375.0,245.0,248.0,249.0,248.0,359.0,152.0,368.0,361.0,245.0,336.0,342.0,168.0,151.0,344.0,154.0,259.0,264.0,158.0,253.0,263.0,152.0,152.0,264.0
e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
human model,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
