,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
Accumulated time steps,0.0,1000.0,1999.0,2322.0,3056.0,3618.0,3937.0,4260.0,4499.0,4823.0,4977.0,5331.0,5680.0,5946.0,6197.0,6464.0,6887.0,7252.0,7675.0,7921.0,8079.0,8334.0,8508.0,8765.0,9040.0,9200.0,9360.0,9715.0,9957.0,10288.0,10621.0,10985.0,11451.0,11724.0,11969.0,12438.0,12595.0,13018.0,13261.0,13415.0,13779.0,14112.0,14286.0,14743.0,15077.0,15459.0,15626.0,15877.0,16140.0,16580.0,16823.0,17264.0,17515.0,17939.0,18286.0,18439.0,18777.0,19111.0,19660.0,19993.0
Episode reward,0.0,-42.078593956797455,-30.59244884640937,82.7697838679095,71.50973914774832,78.37434187341084,80.28889161918585,89.78140130899703,87.04737500829603,83.35004309983148,91.4793605294665,88.35642573518366,78.65831064883595,86.05286120688092,88.22448997489431,86.18008751498373,75.49670948019624,83.87949035684268,76.99321321445484,87.63169766169956,91.40062205246836,86.36163999515726,89.92972242730272,86.26150900328864,83.26776947884147,91.05868419681221,91.04511903409096,82.49003068453128,85.2756690928588,79.45398056745115,79.47596459385471,81.02884313231802,76.3116460365847,85.00978538307933,82.26349526556973,71.72360711426236,90.47580874738253,75.31299110814989,86.35978121527849,90.82054301654146,83.18825347171969,80.7661656049045,88.6573703945718,72.28110671964401,80.49294947610456,75.30036370647305,89.37407146216918,85.46328062384674,87.81108111880297,74.44899968653517,86.23403107300085,73.46011826995164,85.20651463079764,75.3971671804819,79.27850792755224,91.03194556154399,80.868265263014,81.18129031357367,66.98370342104349,81.04786532010488
Episode feedback,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total seconds,0.0,41.57059597969055,83.8244616985321,98.24362969398499,129.93051290512085,154.16466093063354,168.4186863899231,183.32495546340942,194.41301846504211,208.95509266853333,216.35739731788635,232.32946586608887,247.90015363693237,260.5194628238678,271.97230410575867,284.5216464996338,303.3459720611572,319.5904746055603,338.31396865844727,349.61664056777954,357.48085284233093,369.43013620376587,377.8283038139343,389.7060708999634,402.28544640541077,410.0519006252289,417.8462209701538,433.8837218284607,445.05613231658936,459.73388671875,474.9134738445282,491.0549545288086,511.31520438194275,523.4977693557739,534.8890888690948,555.6688454151154,563.4748005867004,582.5392730236053,593.7761011123657,601.2949635982513,617.637086391449,632.9830446243286,641.3550703525543,661.9355225563049,677.0090911388397,694.2502100467682,702.5089316368103,714.3148114681244,726.4183735847473,745.8277938365936,757.0149402618408,776.7012112140656,788.3267827033997,807.4131097793579,823.1486356258392,830.7450230121613,846.0377833843231,861.2373340129852,884.9280414581299,900.0620627403259
total minutes,0.0,0.6928432663281758,1.3970743616422017,1.637393828233083,2.1655085484186807,2.569411015510559,2.8069781064987183,3.055415924390157,3.240216974417369,3.482584877808889,3.6059566219647725,3.8721577644348146,4.131669227282206,4.341991047064464,4.532871735095978,4.7420274416605634,5.055766201019287,5.326507910092672,5.638566144307455,5.826944009462992,5.958014214038849,6.157168936729431,6.297138396898905,6.495101181666056,6.704757440090179,6.8341983437538145,6.964103682835897,7.231395363807678,7.41760220527649,7.6622314453125,7.91522456407547,8.18424924214681,8.52192007303238,8.724962822596233,8.914818147818247,9.261147423585255,9.391246676445007,9.708987883726756,9.896268351872761,10.021582726637522,10.293951439857484,10.549717410405476,10.689251172542573,11.03225870927175,11.283484852313995,11.570836834112804,11.708482193946839,11.905246857802073,12.106972893079122,12.430463230609893,12.61691567103068,12.945020186901093,13.138779711723327,13.456885162989298,13.71914392709732,13.845750383536021,14.100629723072052,14.353955566883087,14.748800690968832,15.001034379005432
cummulative feedback,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ph,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
steps_that_episode,0.0,998.0,998.0,322.0,733.0,561.0,318.0,322.0,238.0,323.0,153.0,353.0,348.0,265.0,250.0,266.0,422.0,364.0,422.0,245.0,157.0,254.0,173.0,256.0,274.0,159.0,159.0,354.0,241.0,330.0,332.0,363.0,465.0,272.0,244.0,468.0,156.0,422.0,242.0,153.0,363.0,332.0,173.0,456.0,333.0,381.0,166.0,250.0,262.0,439.0,242.0,440.0,250.0,423.0,346.0,152.0,337.0,333.0,548.0,332.0
e,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
