,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
Accumulated time steps,0.0,850.0,1222.0,1512.0,1874.0,2148.0,2402.0,2664.0,3101.0,3453.0,3605.0,3756.0,4021.0,4177.0,4439.0,4592.0,4846.0,5273.0,5693.0,5968.0,6237.0,6490.0,6667.0,7013.0,7392.0,7634.0,7975.0,8131.0,8381.0,8842.0,9103.0,9470.0,9805.0,10077.0,10410.0,10659.0,11012.0,11268.0,11522.0,11871.0,12328.0,12569.0,13107.0,13557.0,13887.0,14127.0,14476.0,14721.0,15012.0,15358.0,15600.0,16033.0,16320.0,16558.0,16706.0,16862.0,17215.0,17359.0,17684.0,18220.0,18370.0,18724.0,18973.0,19123.0,19273.0,19519.0,19673.0,19826.0,19983.0,20305.0
Episode reward,0.0,54.29773848985481,78.8919394986069,83.04597634966004,80.4063179136418,84.5172589357592,85.91669120765826,85.32976207764038,76.50008872137914,81.63387514341942,91.64962192121092,91.95727900432085,84.46777400593925,90.72014460483247,84.86758340821305,91.47351328339634,86.41087688179141,77.25070736139917,79.34578471391248,85.19793434511647,83.91002506006411,86.43397771623432,89.5992508958217,83.54306601676402,79.77074804308185,88.15654648978011,83.63816582021653,91.05369018587169,86.6498858500849,76.7629757019752,87.44563723620064,82.979088557917,85.0578057291223,84.51973018646093,81.39365775202347,86.53300355168597,83.3959591474057,87.43227457857114,88.08099149654903,83.43762577833536,77.34642968467003,89.41609763207131,75.63325763732932,77.693401508418,86.86152844879165,89.42490113779131,83.73755688712203,87.91595793550988,83.14674519869814,84.23481896754345,89.3699551233804,79.1867580785491,82.66735369062496,89.09061483829251,92.30905953376018,92.13710381222371,84.13186651475615,92.96644157688846,85.21850122271815,75.61519262481006,92.26577595048758,82.85154321235291,87.32345560263293,91.88904761501453,91.58202670415457,89.93251739552319,92.91912734033853,92.0358820315933,91.76350300723922,88.14565267952784
Episode feedback,0.8,0.31249999963148584,0.17250673807949665,0.15224913442128327,0.11080332379278858,0.10622710583799595,0.11067193632145479,0.09578544024603279,0.07339449524450804,0.0712250710221508,0.06622516512433665,0.07333333284444445,0.04924242405589991,0.04516129003121749,0.026819923268889184,0.03947368395083103,0.03557312238903904,0.03286384968811303,0.0262529832308998,0.018248175115882573,0.018656716348295833,0.023809523715041574,0.022727272598140495,0.02318840572988868,0.013227513192519807,0.016597510304574646,0.011764705847750865,0.012903225723204995,0.01606425696359736,0.008695652155009451,0.0,0.005464480859386664,0.005988023934167593,0.007380073773505263,0.0,0.004032258048257024,0.0,0.0,0.0,0.0,0.002192982451331179,0.0,0.0,0.0,0.0,0.0,0.0,0.004098360638941145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064516128616024975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total seconds,0.0,76.39885091781616,104.8046989440918,127.00415086746216,151.73914217948914,170.39024233818054,187.92399787902832,205.1843159198761,233.03345847129822,255.00793528556824,265.07171273231506,275.1128203868866,291.3392231464386,301.2247838973999,316.4432783126831,326.2955574989319,341.494642496109,366.5477681159973,390.89643716812134,407.066694021225,422.6993992328644,438.2955551147461,449.77758741378784,470.7356786727905,493.8020884990692,508.6838037967682,529.0519106388092,539.6934406757355,555.8383655548096,583.1705782413483,598.357180595398,619.6657235622406,639.6705198287964,655.499840259552,674.0923299789429,688.4129004478455,707.8986430168152,722.8165884017944,737.5027453899384,756.6842250823975,781.7451844215393,795.5220370292664,825.2231061458588,849.6441638469696,868.188764333725,882.2394847869873,901.7540729045868,915.7934277057648,932.0969822406769,951.0273175239563,964.8359377384186,988.7317042350769,1005.2174065113068,1018.9384133815765,1027.7504796981812,1037.04860830307,1056.5029246807098,1065.0378625392914,1083.0233616828918,1112.2437245845795,1121.1930317878723,1140.9975998401642,1155.0260841846466,1163.9339802265167,1172.7751314640045,1186.6947963237762,1195.9987480640411,1205.1596088409424,1214.698183298111,1233.3149378299713
total minutes,0.0,1.2733141819636027,1.74674498240153,2.116735847791036,2.5289857029914855,2.839837372303009,3.1320666313171386,3.4197385986646016,3.883890974521637,4.25013225475947,4.417861878871918,4.585213673114777,4.85565371910731,5.020413064956665,5.274054638544718,5.438259291648865,5.69157737493515,6.1091294685999555,6.514940619468689,6.7844449003537495,7.044989987214406,7.304925918579102,7.496293123563131,7.845594644546509,8.23003480831782,8.478063396612804,8.817531843980154,8.994890677928925,9.263972759246826,9.719509637355804,9.972619676589966,10.327762059370677,10.66117533047994,10.9249973376592,11.234872166315714,11.473548340797425,11.79831071694692,12.046943140029907,12.29171242316564,12.611403751373292,13.029086407025655,13.258700617154439,13.753718435764313,14.16073606411616,14.469812738895417,14.703991413116455,15.02923454840978,15.26322379509608,15.53494970401128,15.850455292065938,16.080598962306976,16.478861737251282,16.75362344185511,16.982306889692943,17.129174661636352,17.284143471717833,17.608382078011832,17.750631042321523,18.05038936138153,18.53739540974299,18.686550529797874,19.016626664002736,19.250434736410778,19.398899670441946,19.546252191066742,19.77824660539627,19.93331246773402,20.085993480682372,20.244969721635183,20.555248963832856
cummulative feedback,0.0,265.0,329.0,373.0,413.0,442.0,470.0,495.0,527.0,552.0,562.0,573.0,586.0,593.0,600.0,606.0,615.0,629.0,640.0,645.0,650.0,656.0,660.0,668.0,673.0,677.0,681.0,683.0,687.0,691.0,691.0,693.0,695.0,697.0,697.0,698.0,698.0,698.0,698.0,698.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,701.0,701.0,701.0,701.0,701.0,701.0,701.0,701.0,701.0,701.0,701.0,701.0,701.0,701.0,701.0
Ph,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
steps_that_episode,0.0,848.0,371.0,289.0,361.0,273.0,253.0,261.0,436.0,351.0,151.0,150.0,264.0,155.0,261.0,152.0,253.0,426.0,419.0,274.0,268.0,252.0,176.0,345.0,378.0,241.0,340.0,155.0,249.0,460.0,260.0,366.0,334.0,271.0,332.0,248.0,352.0,255.0,253.0,348.0,456.0,240.0,537.0,449.0,329.0,239.0,348.0,244.0,290.0,345.0,241.0,432.0,286.0,237.0,147.0,155.0,352.0,143.0,324.0,535.0,149.0,353.0,248.0,149.0,149.0,245.0,153.0,152.0,156.0,321.0
e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
