,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
Accumulated time steps,0.0,1000.0,1999.0,2998.0,3477.0,3746.0,4030.0,4278.0,4555.0,4845.0,4995.0,5259.0,5411.0,5754.0,6013.0,6163.0,6326.0,6664.0,6915.0,7155.0,7414.0,7653.0,7939.0,8271.0,8513.0,8768.0,9134.0,9280.0,9526.0,9818.0,9964.0,10321.0,10762.0,11113.0,11260.0,11414.0,11651.0,11823.0,12237.0,12391.0,12561.0,12702.0,12947.0,13225.0,13379.0,13700.0,13867.0,14109.0,14358.0,14588.0,14843.0,15117.0,15454.0,15816.0,16081.0,16357.0,16504.0,16757.0,17106.0,17356.0,17620.0,17876.0,18137.0,18381.0,18824.0,19072.0,19334.0,19495.0,19853.0,20011.0
Episode reward,0.0,-70.8197978816642,-68.26639443841809,-58.98867293391062,71.75780916687535,85.84386821756836,82.55323910829496,86.35319983310845,82.58941057323025,82.16632718841936,91.57297465405863,84.15959675131649,91.08865331954537,80.95668059118117,86.22094613196555,90.98313601835603,90.86671345580459,82.00392549482021,86.97070831824487,86.78014678420004,83.4997350641112,86.56425170542043,86.02060383574475,83.1479325401744,86.7836419272059,84.81889883924572,76.67153803338456,91.53601124952948,85.3845596194952,85.06100518907556,91.36743139012016,80.12942162167515,76.42673395492514,79.22852797967812,91.5423520468403,90.5052512667218,86.73392442797515,89.82406085792654,80.9942020894718,91.03972719857386,89.32851222477193,92.33327451724531,86.70929212818646,83.84761697746531,90.87813202391618,81.86919087165799,89.85835445575191,85.84729664910343,85.83724431985699,86.29170458691895,86.31860387823225,85.40553025749726,79.75503385463986,80.25471868080159,85.8037442729487,82.89108290205851,91.72699621494698,83.75726999568641,81.16815580770066,88.18516292618865,84.22230148910901,85.86065375826823,86.0549108463028,86.00103828697277,76.98342632829912,86.03195789928377,85.01494215796772,90.1626748556064,78.29823894558166,90.75730194764276
Episode feedback,0.8,0.0100200400701202,0.12825651289753856,0.13627254495363472,0.0669456065545071,0.07089552212352417,0.042402826705290365,0.04048582979560393,0.047101449104704894,0.031141868404353398,0.013422818701860278,0.04562737625236739,0.006622516512433666,0.023391812797099964,0.038759689772249264,0.013422818701860278,0.04938271574455114,0.02373887233311907,0.043999999824,0.025104602405420073,0.007751937954449853,0.004201680654614787,0.007017543835026162,0.018126888162758648,0.016597510304574646,0.011811023575547152,0.0,0.006896551676575506,0.008163265272802998,0.006872852210058927,0.006896551676575506,0.005617977512309052,0.004545454535123967,0.002857142848979592,0.0068493150215800346,0.0,0.0042372881176386094,0.0,0.002421307500190539,0.006535947669699688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038022813543639494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total seconds,0.0,46.365267753601074,113.32677030563354,198.40910053253174,237.1764271259308,259.194584608078,280.49928283691406,298.0351345539093,317.98705196380615,337.15008997917175,346.9741714000702,364.6280324459076,374.26928877830505,394.9973268508911,411.3051772117615,420.9758892059326,431.59636092185974,451.6789433956146,467.1816129684448,481.869069814682,497.23988008499146,511.356347322464,527.9301650524139,547.5551574230194,561.9558894634247,576.7518277168274,597.0664381980896,605.9304220676422,620.0212831497192,636.9000878334045,645.6753754615784,665.5885753631592,690.1040480136871,709.763165473938,718.6266670227051,728.0528318881989,741.7048318386078,751.7495512962341,774.6751227378845,783.976282119751,793.9511609077454,802.4717018604279,816.2277607917786,831.8517024517059,840.7629466056824,858.8591601848602,868.4696431159973,882.4712517261505,896.3401284217834,909.7302234172821,924.3126809597015,939.4750282764435,958.148464679718,978.5752773284912,993.6082170009613,1008.9457569122314,1017.6823327541351,1031.9268624782562,1051.164038181305,1065.1640810966492,1080.1211309432983,1094.7638807296753,1109.587405204773,1123.7353496551514,1148.0342209339142,1162.320954322815,1176.9525945186615,1186.4614353179932,1206.5941672325134,1216.006229877472
total minutes,0.0,0.7727544625600179,1.8887795050938925,3.3068183422088624,3.9529404520988463,4.319909743467966,4.674988047281901,4.967252242565155,5.299784199396769,5.619168166319529,5.782902856667836,6.07713387409846,6.237821479638417,6.583288780848185,6.855086286862691,7.016264820098877,7.193272682030996,7.52798238992691,7.786360216140747,8.031151163578034,8.287331334749858,8.522605788707732,8.798836084206899,9.125919290383656,9.365931491057077,9.612530461947124,9.951107303301493,10.098840367794036,10.33368805249532,10.615001463890076,10.761256257692972,11.09314292271932,11.501734133561452,11.8293860912323,11.977111117045085,12.134213864803314,12.36174719731013,12.529159188270569,12.911252045631409,13.066271368662516,13.232519348462423,13.374528364340465,13.603796013196309,13.864195040861766,14.012715776761373,14.314319336414338,14.474494051933288,14.707854195435841,14.939002140363057,15.162170390288034,15.40521134932836,15.657917137940725,15.9691410779953,16.309587955474854,16.560136950016023,16.81576261520386,16.961372212568918,17.19878104130427,17.519400636355083,17.75273468494415,18.002018849054974,18.24606467882792,18.49312342007955,18.728922494252522,19.133903682231903,19.37201590538025,19.615876575311024,19.774357255299886,20.109902787208558,20.266770497957864
cummulative feedback,0.0,10.0,138.0,274.0,306.0,325.0,337.0,347.0,360.0,369.0,371.0,383.0,384.0,392.0,402.0,404.0,412.0,420.0,431.0,437.0,439.0,440.0,442.0,448.0,452.0,455.0,455.0,456.0,458.0,460.0,461.0,463.0,465.0,466.0,467.0,467.0,468.0,468.0,469.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,471.0,471.0,471.0,471.0,471.0,471.0,471.0,471.0,471.0,471.0
Ph,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
steps_that_episode,0.0,998.0,998.0,998.0,478.0,268.0,283.0,247.0,276.0,289.0,149.0,263.0,151.0,342.0,258.0,149.0,162.0,337.0,250.0,239.0,258.0,238.0,285.0,331.0,241.0,254.0,365.0,145.0,245.0,291.0,145.0,356.0,440.0,350.0,146.0,153.0,236.0,171.0,413.0,153.0,169.0,140.0,244.0,277.0,153.0,320.0,166.0,241.0,248.0,229.0,254.0,273.0,336.0,361.0,264.0,275.0,146.0,252.0,348.0,249.0,263.0,255.0,260.0,243.0,442.0,247.0,261.0,160.0,357.0,157.0
e,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
