,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
Accumulated time steps,0.0,413.0,661.0,992.0,1737.0,2218.0,2544.0,2781.0,3215.0,3455.0,3719.0,3883.0,4136.0,4310.0,4482.0,4645.0,5115.0,5390.0,5677.0,5916.0,6306.0,6475.0,6722.0,7174.0,7540.0,7909.0,8180.0,8336.0,8691.0,8950.0,9208.0,9570.0,9727.0,10242.0,10485.0,10652.0,10895.0,11233.0,11479.0,11723.0,12261.0,12508.0,12775.0,13134.0,13378.0,13798.0,14042.0,14476.0,14896.0,15142.0,15394.0,15547.0,15921.0,16074.0,16408.0,16676.0,16919.0,17254.0,17500.0,17832.0,18184.0,18433.0
Episode reward,0.0,86.85055657852004,90.68443351630168,91.69245798005144,53.814048069767125,69.14544528253722,76.66544082804917,89.31412035616583,81.79654935280985,87.26508899832254,86.04856506632277,91.19320160992952,87.80381599611813,90.61276530268405,88.40297147270849,90.62672291094904,76.73319472846282,86.99794669707457,83.36452808690655,83.90944490667746,72.86404149223316,90.20392471383582,87.45631609805582,75.12526498595285,79.2080438435631,78.77494596543275,83.92902135804144,89.74245362631318,82.70905329163514,87.11771681524351,86.94803274986604,77.86284997900711,90.12507782895104,68.86190975873109,85.4870791338507,89.04457520223455,85.61675741634568,80.01194747561098,85.02275261475339,85.72775141021602,66.8404204990095,84.89402400102678,82.69508398581438,76.85753200467933,85.68956037594161,74.55762424345941,85.31417553197002,73.86559433436607,74.51133826091184,85.5798522492748,85.1125433302257,90.63599251545281,76.71674201173661,90.6279788624423,80.25265008603432,83.61876839710358,85.59255221143687,80.21575442695297,85.03743169295718,80.22462303486755,78.79799430528729,85.3707006720279
Episode feedback,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total seconds,0.0,18.775758981704712,30.915027141571045,46.83510088920593,81.91697645187378,104.43460512161255,120.23534893989563,131.99509239196777,152.98595309257507,164.7712366580963,177.54611563682556,186.87539935112,199.38533854484558,208.1980996131897,216.96655774116516,225.3935408592224,247.6672933101654,261.19986963272095,275.23809027671814,287.2206139564514,305.68226385116577,314.50360202789307,326.7041988372803,348.3346309661865,365.8878540992737,383.69409561157227,396.9737083911896,405.0669324398041,422.4167242050171,435.06254863739014,447.7863800525665,465.2570855617523,473.3370478153229,497.6461844444275,509.760546207428,518.3441624641418,530.5406188964844,547.0665907859802,559.1988351345062,571.3180890083313,596.7952215671539,609.1621968746185,622.4301025867462,639.8008108139038,651.7604200839996,671.971076965332,684.1489062309265,704.9260540008545,725.2051205635071,737.2240550518036,749.6308915615082,757.4752805233002,775.6154766082764,783.4985320568085,799.5102574825287,812.7302010059357,824.8065087795258,840.9746243953705,853.1763844490051,869.3521931171417,886.2580029964447,898.7371244430542
total minutes,0.0,0.3129293163617452,0.5152504523595174,0.7805850148200989,1.365282940864563,1.7405767520268758,2.003922482331594,2.199918206532796,2.549765884876251,2.7461872776349385,2.959101927280426,3.1145899891853333,3.3230889757474262,3.469968326886495,3.616109295686086,3.7565590143203735,4.12778822183609,4.353331160545349,4.587301504611969,4.787010232607524,5.09470439751943,5.241726700464884,5.445069980621338,5.805577182769776,6.098130901654561,6.394901593526204,6.616228473186493,6.751115540663402,7.040278736750285,7.251042477289835,7.463106334209442,7.754284759362538,7.888950796922048,8.294103074073792,8.496009103457133,8.639069374402364,8.84234364827474,9.11777651309967,9.319980585575104,9.521968150138855,9.946587026119232,10.152703281243642,10.373835043112438,10.663346846898397,10.86267366806666,11.1995179494222,11.402481770515442,11.748767566680907,12.086752009391784,12.287067584196727,12.493848192691804,12.62458800872167,12.92692461013794,13.058308867613475,13.325170958042145,13.545503350098928,13.74677514632543,14.01624373992284,14.219606407483418,14.489203218619028,14.770966716607411,14.978952074050904
cummulative feedback,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ph,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
steps_that_episode,0.0,411.0,247.0,330.0,744.0,480.0,325.0,236.0,433.0,239.0,263.0,163.0,252.0,173.0,171.0,162.0,469.0,274.0,286.0,238.0,389.0,168.0,246.0,451.0,365.0,368.0,270.0,155.0,354.0,258.0,257.0,361.0,156.0,514.0,242.0,166.0,242.0,337.0,245.0,243.0,537.0,246.0,266.0,358.0,243.0,419.0,243.0,433.0,419.0,245.0,251.0,152.0,373.0,152.0,333.0,267.0,242.0,334.0,245.0,331.0,351.0,248.0
e,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
human model,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
