,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
Accumulated time steps,0.0,1000.0,1999.0,2362.0,2525.0,3035.0,3300.0,3662.0,3920.0,4569.0,4946.0,5107.0,5542.0,5708.0,5964.0,6220.0,6565.0,6725.0,6970.0,7337.0,7617.0,7871.0,8133.0,8560.0,8820.0,8998.0,9151.0,9399.0,9645.0,9981.0,10227.0,10381.0,10533.0,10780.0,10935.0,11102.0,11273.0,11443.0,11613.0,11970.0,12265.0,12604.0,12951.0,13204.0,13358.0,13788.0,14037.0,14289.0,14458.0,14614.0,14877.0,15216.0,15471.0,15719.0,16058.0,16491.0,16749.0,16998.0,17252.0,17511.0,17682.0,17930.0,18359.0,18518.0,18672.0,18825.0,19168.0,19466.0,19729.0,19976.0
Episode reward,0.0,-69.98370817226078,-61.32701022094339,81.95638209380738,90.44887940067002,72.07691472907129,85.63419869894882,80.48680020355246,85.33290608656466,64.5096087964397,79.50454211709463,90.69497245406622,76.56727196436741,89.4649948170036,86.46579364024863,85.63938819256614,80.0624345199294,92.25553174083662,86.26443082705693,80.21232882180114,83.68106435966057,86.6456871962173,84.09076903840773,75.66517443700285,84.34467436012102,91.51661579010926,91.29501508356307,86.13292296052163,86.40581248814539,81.50055044189642,86.47708959535224,91.19832494350031,91.40319347356281,86.2385813962246,91.12779645568523,89.14967472978024,91.62143494659426,91.55057299894044,91.517435898224,81.61628169834214,84.82474874043993,81.19158889036586,80.123290870669,85.72531401497156,91.20984293724382,75.94290660667787,86.10261021866219,85.83530362193912,89.67011232139694,90.43960537657854,84.98111812497665,81.84268398667751,85.82110879182343,86.6300129281169,81.79834515944651,76.3760004873675,85.51581850039777,86.53582453807148,85.92669215845793,85.39241939528597,89.6727064862243,86.63143311791673,76.91297102408855,90.89999684232419,91.40851041831519,91.49023507018697,81.42811852365197,81.01902878250601,84.98071268269919,86.76308893746173
Episode feedback,0.8,0.01603206411219232,0.20541082143746411,0.1546961321693477,0.10493827095717116,0.09233791730385478,0.04545454528236915,0.03324099713783657,0.054474707959242384,0.03858024685404283,0.037234042454164784,0.006249999960937501,0.025345622061415617,0.02424242409550046,0.0196078430603614,0.011764705836216839,0.008720930207206599,0.006289308136545232,0.01639344255576458,0.019125683007853327,0.014336917511337213,0.0039525691543376715,0.015325670439365247,0.0,0.00386100384609651,0.005649717482204986,0.01315789465027701,0.0,0.0,0.0,0.0,0.0,0.0,0.008130081267763897,0.0,0.006024096349252432,0.0,0.0,0.0,0.005617977512309052,0.0034013605326484336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012903225723204995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total seconds,0.0,47.00472164154053,114.67310237884521,136.80522418022156,145.66050744056702,174.816960811615,188.19418239593506,206.10959029197693,219.19234895706177,251.3361804485321,270.0602147579193,278.530216217041,299.9577193260193,308.8377094268799,321.8579647541046,334.81351470947266,351.82885336875916,360.36814308166504,372.8663604259491,391.0813889503479,405.2372145652771,418.15453338623047,431.44934010505676,452.3962366580963,465.59364676475525,475.0531151294708,483.27787685394287,495.8129291534424,508.3598835468292,524.9676809310913,537.5070338249207,545.7425682544708,553.8018827438354,566.3290994167328,574.5928544998169,583.4198791980743,592.4416699409485,601.4147551059723,610.3781328201294,627.9530305862427,642.7227809429169,659.5696589946747,676.7957711219788,689.5191013813019,697.6734189987183,718.6483423709869,731.3258712291718,743.7787351608276,752.282975435257,760.3123185634613,773.0913586616516,789.1900296211243,801.6582767963409,813.7914505004883,829.9916853904724,850.3854038715363,862.97771692276,875.1600325107574,887.5530028343201,900.1392664909363,908.8651204109192,920.9984939098358,941.2022774219513,949.327244758606,957.2639093399048,965.1233022212982,981.574874162674,995.9203748703003,1008.7226679325104,1020.8612766265869
total minutes,0.0,0.7834120273590088,1.9112183729807535,2.2800870696703592,2.42767512400945,2.9136160135269167,3.1365697065989178,3.4351598381996156,3.6532058159510297,4.188936340808868,4.501003579298655,4.642170270284017,4.999295322100322,5.147295157114665,5.3642994125684105,5.5802252451578775,5.863814222812652,6.006135718027751,6.214439340432485,6.518023149172465,6.753953576087952,6.969242223103842,7.190822335084279,7.539937277634938,7.759894112745921,7.917551918824514,8.054631280899049,8.26354881922404,8.472664725780486,8.749461348851522,8.958450563748677,9.095709470907847,9.230031379063924,9.438818323612214,9.576547574996948,9.723664653301238,9.87402783234914,10.023579251766204,10.17296888033549,10.465883843104045,10.712046349048615,10.992827649911245,11.279929518699646,11.491985023021698,11.627890316645304,11.977472372849782,12.188764520486195,12.396312252680461,12.538049590587615,12.67187197605769,12.884855977694194,13.153167160352071,13.360971279939015,13.563190841674805,13.833194756507874,14.173090064525605,14.382961948712667,14.586000541845957,14.792550047238668,15.00232110818227,15.147752006848654,15.349974898497264,15.686704623699189,15.822120745976767,15.954398488998413,16.08538837035497,16.359581236044566,16.598672914505006,16.812044465541838,17.014354610443114
cummulative feedback,0.0,16.0,221.0,277.0,294.0,341.0,353.0,365.0,379.0,404.0,418.0,419.0,430.0,434.0,439.0,442.0,445.0,446.0,450.0,457.0,461.0,462.0,466.0,466.0,467.0,468.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,472.0,472.0,473.0,473.0,473.0,473.0,475.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,478.0,478.0,478.0,478.0,478.0,478.0,478.0,478.0,478.0,478.0,478.0,478.0,478.0,478.0,478.0,478.0,478.0,478.0,478.0,478.0,478.0
Ph,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
steps_that_episode,0.0,998.0,998.0,362.0,162.0,509.0,264.0,361.0,257.0,648.0,376.0,160.0,434.0,165.0,255.0,255.0,344.0,159.0,244.0,366.0,279.0,253.0,261.0,426.0,259.0,177.0,152.0,247.0,245.0,335.0,245.0,153.0,151.0,246.0,154.0,166.0,170.0,169.0,169.0,356.0,294.0,338.0,346.0,252.0,153.0,429.0,248.0,251.0,168.0,155.0,262.0,338.0,254.0,247.0,338.0,432.0,257.0,248.0,253.0,258.0,170.0,247.0,428.0,158.0,153.0,152.0,342.0,297.0,262.0,246.0
e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
