,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
Accumulated time steps,0.0,1000.0,1295.0,2294.0,2747.0,3284.0,3635.0,4035.0,4517.0,5010.0,5358.0,5506.0,5853.0,6107.0,6363.0,6873.0,7149.0,7497.0,7756.0,8118.0,8278.0,8559.0,8799.0,9189.0,9339.0,9702.0,10153.0,10413.0,10562.0,10811.0,11060.0,11333.0,11574.0,11721.0,11909.0,12159.0,12411.0,12683.0,13114.0,13393.0,13647.0,13817.0,13979.0,14128.0,14375.0,14529.0,14687.0,15150.0,15524.0,15781.0,16145.0,16397.0,16668.0,16924.0,17075.0,17238.0,17395.0,17554.0,17736.0,17896.0,18145.0,18410.0,18648.0,19133.0,19300.0,19560.0,19814.0,20086.0
Episode reward,0.0,-73.65806979912465,81.4026314498364,-63.11952076278243,74.14186770879735,70.11273172401923,80.65474631041525,76.34254084059279,72.58808518656646,73.05961528833046,83.20388035580433,91.68555228716927,82.11898710148496,86.3715237379409,87.00271193848928,75.19776065340389,87.79072903318033,84.76055852254898,87.33655896603008,81.3845647584076,91.90691103835191,85.19064875874386,87.91527276372294,78.60839169746754,92.11348740952101,80.90773298819512,78.45049499849779,86.43394799367206,92.90369317381152,89.68930751341568,87.80174927239256,86.36482120121369,88.29735082902413,93.16000646057887,88.11148730223282,87.68776735879706,88.10678474506335,85.0036522318214,79.80740576745097,85.22293848143553,88.20142159207221,90.13585560148137,91.52775763302847,92.43066027944228,87.10068987640864,91.36008797214464,91.54423221908596,78.28665818475795,81.61244158689617,87.40741271991666,82.79389485869558,87.95836706016999,85.65241830646917,86.45711080362089,91.110946391527,90.77185783821344,91.36329254440078,90.81094270480037,89.55264779332913,91.23970451896886,87.66961307137099,86.30252099130988,87.05675529489923,77.01656150154668,90.32361802861394,86.99092635740189,84.97050991019218,85.36628349896733
Episode feedback,0.8,0.007014028049084141,0.306122447938359,0.14228456899570685,0.11946902628436057,0.07835820880903319,0.04571428558367347,0.042606516183943566,0.03742203734423693,0.048780487705730714,0.0374639768372796,0.047619047295108526,0.043352601030772826,0.023715414926026027,0.01568627444828912,0.009823182691899445,0.01818181811570248,0.0028818443720984312,0.019379844886124632,0.013850415474098573,0.03144654068272616,0.010714285676020409,0.016736401603613383,0.002570694080795131,0.006711409350930139,0.005524861863190989,0.008888888869135803,0.00386100384609651,0.0,0.008064516096514047,0.004032258048257024,0.0036764705747188583,0.004166666649305556,0.0,0.0,0.0,0.003984063729147156,0.0,0.0,0.0035971222892189846,0.0,0.0,0.0,0.0,0.008130081267763897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total seconds,0.0,45.93654251098633,71.63383197784424,142.56811499595642,173.50814151763916,207.58479070663452,228.56855630874634,252.98014211654663,281.3101885318756,311.06415367126465,331.4845690727234,341.13293957710266,362.28137731552124,376.9948298931122,391.92016649246216,420.5760655403137,436.3498752117157,455.84321093559265,471.13776183128357,492.042085647583,502.08178091049194,518.2663366794586,532.4086496829987,554.3295435905457,563.4768249988556,584.4013273715973,610.6969149112701,626.3129372596741,635.4756147861481,650.4261367321014,665.0284142494202,681.2415647506714,695.1772253513336,704.4632141590118,715.3935935497284,729.7261772155762,744.560254573822,760.3730285167694,784.6363179683685,800.4596161842346,815.0927031040192,825.0465066432953,834.497317314148,843.4114356040955,857.752977848053,866.7995128631592,876.0597538948059,901.408723115921,922.3469851016998,937.0524754524231,957.2334775924683,971.4094562530518,986.8525533676147,1001.1796934604645,1010.292268037796,1019.5784714221954,1028.8978135585785,1038.4326844215393,1048.8789961338043,1058.329849243164,1072.0928902626038,1086.8341419696808,1100.5353598594666,1127.2032525539398,1136.9205179214478,1151.539074897766,1166.1667139530182,1181.7226083278656
total minutes,0.0,0.7656090418497722,1.1938971996307373,2.376135249932607,2.891802358627319,3.459746511777242,3.8094759384791055,4.216335701942444,4.688503142197927,5.184402561187744,5.524742817878723,5.685548992951711,6.038022955258687,6.283247164885203,6.532002774874369,7.009601092338562,7.272497920195262,7.597386848926544,7.8522960305213925,8.200701427459716,8.368029681841533,8.637772277990978,8.873477494716644,9.238825726509095,9.391280416647593,9.740022122859955,10.178281915187835,10.438548954327901,10.591260246435802,10.840435612201691,11.083806904157003,11.354026079177856,11.586287089188893,11.741053569316865,11.92322655916214,12.162102953592937,12.409337576230367,12.672883808612823,13.077271966139476,13.340993603070578,13.584878385066986,13.750775110721587,13.908288621902466,14.056857260068258,14.295882964134217,14.44665854771932,14.600995898246765,15.023478718598684,15.372449751694997,15.617541257540385,15.953891293207805,16.19015760421753,16.447542556126912,16.686328224341075,16.8382044672966,16.992974523703257,17.148296892642975,17.307211407025655,17.481316602230073,17.638830820719402,17.868214837710063,18.113902366161348,18.342255997657777,18.786720875898997,18.948675298690794,19.192317914962768,19.43611189921697,19.695376805464427
cummulative feedback,0.0,7.0,97.0,239.0,293.0,335.0,351.0,368.0,386.0,410.0,423.0,430.0,445.0,451.0,455.0,460.0,465.0,466.0,471.0,476.0,481.0,484.0,488.0,489.0,490.0,492.0,496.0,497.0,497.0,499.0,500.0,501.0,502.0,502.0,502.0,502.0,503.0,503.0,503.0,504.0,504.0,504.0,504.0,504.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0
Ph,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
steps_that_episode,0.0,998.0,294.0,998.0,452.0,536.0,350.0,399.0,481.0,492.0,347.0,147.0,346.0,253.0,255.0,509.0,275.0,347.0,258.0,361.0,159.0,280.0,239.0,389.0,149.0,362.0,450.0,259.0,148.0,248.0,248.0,272.0,240.0,146.0,187.0,249.0,251.0,271.0,430.0,278.0,253.0,169.0,161.0,148.0,246.0,153.0,157.0,462.0,373.0,256.0,363.0,251.0,270.0,255.0,150.0,162.0,156.0,158.0,181.0,159.0,248.0,264.0,237.0,484.0,166.0,259.0,253.0,271.0
e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
