,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
Accumulated time steps,0.0,1000.0,1518.0,2180.0,2745.0,3270.0,3634.0,3912.0,4354.0,4911.0,5075.0,5331.0,5610.0,6174.0,6714.0,6999.0,7186.0,7469.0,8084.0,8468.0,8992.0,9374.0,9745.0,10086.0,10428.0,10611.0,10957.0,11535.0,11694.0,11861.0,12213.0,12464.0,12992.0,13243.0,13506.0,13982.0,14151.0,14435.0,14718.0,15087.0,15262.0,15741.0,16107.0,16477.0,16759.0,17036.0,17305.0,17574.0,17750.0,17922.0,18308.0,18577.0,19066.0,19434.0,19703.0,19985.0
Episode reward,0.0,-65.19973173260829,79.63789055957268,65.83277447453506,75.0072759252574,73.38154115019813,82.00683069924109,86.14368867042546,76.01918086427071,70.4749652089175,90.97011584156373,86.66017479914585,85.00154870268825,66.36220450391397,67.783033425861,82.7553056401446,89.43591984039011,83.73208128936459,62.25132318382598,78.15240781803419,71.24141958510296,77.71280333787641,80.64246897095293,78.96464950967469,78.46941715091805,88.06306441724092,77.49723955667231,60.91379658978365,89.94720398717799,88.98567748626749,77.78912600110863,84.48252132019552,65.72681439801664,84.36731829811163,84.69111643205046,74.49733999225508,90.58360986259133,83.5813873254127,83.44950314982358,80.61207827735996,90.24405482832171,73.97892810318463,81.17774117309803,80.48529078466262,83.82048588430699,85.50527157873306,85.67340803813121,85.97454425004464,90.16190335963941,90.44055683142373,78.5405754666851,86.05110464994961,72.76831592057113,81.21878243175227,86.02608442645769,83.83386139102292
Episode feedback,0.8,0.00801603205609616,0.3636363629330051,0.1830559755173132,0.16312056708666567,0.13740457989044927,0.05785123951005168,0.03249097461194594,0.02721088429203881,0.021582733774131772,0.036809815725093155,0.03137254889657824,0.028776978313751877,0.012433392517880297,0.014842300529049536,0.014084506992660187,0.021505376228465718,0.024822694947437253,0.0016286644924614585,0.007832898151872329,0.001912045885445419,0.010498687636486384,0.008108108086194303,0.0,0.0,0.010989010928631809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038167938785618554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total seconds,0.0,46.0499370098114,80.81984186172485,117.91378450393677,149.1171054840088,177.6424844264984,196.41693496704102,210.95452570915222,233.04821705818176,261.08052277565,270.1238474845886,283.72073793411255,298.4566698074341,327.01682353019714,354.41617465019226,369.3790833950043,379.564799785614,394.4249699115753,425.5570647716522,445.4650616645813,472.119975566864,491.5411579608917,510.51130390167236,528.283679485321,545.7293589115143,555.7626786231995,573.8079419136047,603.2434446811676,611.9604365825653,621.076767206192,639.3466334342957,652.6474032402039,678.8741748332977,691.8468272686005,705.4479289054871,729.2453150749207,738.320916891098,753.0823996067047,767.9014513492584,787.0589880943298,796.5545194149017,821.182525396347,839.3739075660706,857.7996656894684,872.2284936904907,886.2339375019073,900.1174087524414,913.5329213142395,922.9442718029022,932.1894705295563,951.7503938674927,965.0412757396698,988.8125851154327,1006.9693908691406,1020.6252200603485,1034.8888666629791
total minutes,0.0,0.7674989501635233,1.346997364362081,1.9652297417322795,2.4852850914001463,2.9607080737749736,3.273615582784017,3.5159087618192038,3.884136950969696,4.351342046260834,4.502064124743144,4.728678965568543,4.974277830123901,5.450280392169953,5.906936244169871,6.156318056583404,6.3260799964269,6.573749498526255,7.092617746194204,7.424417694409688,7.868666259447734,8.192352632681528,8.50852173169454,8.804727991422018,9.095489315191905,9.262711310386658,9.563465698560078,10.054057411352794,10.199340609709422,10.351279453436534,10.655777223904927,10.877456720670065,11.314569580554963,11.530780454476675,11.757465481758118,12.154088584582011,12.305348614851633,12.551373326778412,12.79835752248764,13.117649801572163,13.275908656915028,13.68637542327245,13.989565126101176,14.296661094824474,14.537141561508179,14.77056562503179,15.00195681254069,15.225548688570658,15.38240453004837,15.536491175492605,15.862506564458211,16.08402126232783,16.48020975192388,16.782823181152345,17.01042033433914,17.24814777771632
cummulative feedback,0.0,8.0,196.0,317.0,409.0,481.0,502.0,511.0,523.0,535.0,541.0,549.0,557.0,564.0,572.0,576.0,580.0,587.0,588.0,591.0,592.0,596.0,599.0,599.0,599.0,601.0,601.0,601.0,601.0,601.0,601.0,601.0,601.0,601.0,602.0,602.0,602.0,602.0,602.0,602.0,602.0,602.0,602.0,602.0,602.0,602.0,602.0,602.0,602.0,602.0,602.0,602.0,602.0,602.0,602.0,602.0
Ph,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
steps_that_episode,0.0,998.0,517.0,661.0,564.0,524.0,363.0,277.0,441.0,556.0,163.0,255.0,278.0,563.0,539.0,284.0,186.0,282.0,614.0,383.0,523.0,381.0,370.0,340.0,341.0,182.0,345.0,577.0,158.0,166.0,351.0,250.0,527.0,250.0,262.0,475.0,168.0,283.0,282.0,368.0,174.0,478.0,365.0,369.0,281.0,276.0,268.0,268.0,175.0,171.0,385.0,268.0,488.0,367.0,268.0,281.0
e,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
