,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
Accumulated time steps,0.0,832.0,1107.0,1366.0,1993.0,2254.0,2701.0,3334.0,3600.0,3892.0,4162.0,4319.0,4680.0,5580.0,5834.0,6397.0,6829.0,7291.0,7537.0,7982.0,8144.0,8395.0,8901.0,9357.0,9523.0,9983.0,10141.0,10485.0,10743.0,10900.0,11162.0,11414.0,11688.0,12220.0,12474.0,12724.0,13064.0,13497.0,13658.0,14001.0,14270.0,14546.0,14936.0,15213.0,15493.0,15662.0,16111.0,16474.0,16816.0,17075.0,17347.0,17502.0,17942.0,18192.0,18349.0,18600.0,19038.0,19296.0,19554.0,19723.0,19893.0
Episode reward,0.0,53.15043525620885,84.59389519534912,86.85384290544653,64.5981515957548,85.13810998480385,75.60889655281912,65.48961068350626,86.64337571928883,83.21300216276985,86.15669018923239,91.10886321291329,80.67818732617008,49.3688970696258,86.53167446504992,67.32058922967454,73.39523049720776,72.55042738771954,85.52277052283159,74.8700333313496,89.73629166027442,84.97034484005052,66.4121996299364,74.99974846737933,91.83693028731996,72.98181505390815,90.46656211642596,79.82136557090482,85.0723618035935,90.61427050849801,83.99287033741639,86.35461637094512,84.26540736622486,69.16394061144646,87.0457732117265,87.54725627888674,83.69382285040527,79.21908246200687,91.3578830039945,83.28678431049916,85.68237072211909,87.8282859018813,83.878630808008,87.81106809793937,86.310397560423,92.15935351901913,82.32957523102846,82.19076805553541,82.71056678459192,85.98939742007809,84.56837507206762,91.65273656085537,77.32275008428338,87.23333238937632,91.51414030719613,87.02414102182075,77.55496190707001,86.10328769321994,86.11162458299702,90.36677604518441,90.2682712445308
Episode feedback,0.8,0.30963855384380895,0.12043795576482498,0.06201550363559882,0.07507987208453695,0.04230769214497042,0.04260089676546884,0.028481012613162954,0.0754716978284087,0.01718213052514732,0.05204460947195313,0.03205128184582512,0.05277777763117284,0.021134593969816914,0.015810276617350686,0.008896797137194311,0.0046403712189318535,0.008676789569030825,0.008163265272802998,0.009009008988718448,0.0,0.0,0.003960396031761592,0.0021978021929718633,0.0,0.0021786492327262545,0.0,0.0,0.007782101137034626,0.0,0.0076628352196826234,0.0,0.007326007299172135,0.0037664783356563497,0.0,0.0,0.0,0.0,0.0,0.0,0.0037313432696591668,0.0,0.0,0.0,0.0,0.0,0.0,0.0027624309315954945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total seconds,0.0,63.687175035476685,79.415536403656,92.2692518234253,125.5134654045105,138.4869453907013,160.6714382171631,191.60854053497314,205.64373922348022,220.69446063041687,234.7248878479004,243.37932562828064,261.8165075778961,307.19281911849976,320.51088190078735,348.91808462142944,370.94905614852905,394.3612377643585,407.3773012161255,430.1030149459839,438.986124753952,452.1598825454712,477.7743241786957,501.28995013237,510.5980486869812,534.1454861164093,542.7346239089966,560.6182043552399,574.3590815067291,582.9469254016876,596.6803436279297,609.9683735370636,624.2949352264404,650.9455299377441,664.0015525817871,676.9527883529663,694.2519435882568,715.7546560764313,724.5738198757172,741.7053034305573,755.7740104198456,770.1999056339264,790.3274505138397,805.3166933059692,819.8134858608246,829.0993814468384,852.0076589584351,870.4397487640381,887.5609662532806,900.7729527950287,914.6174118518829,923.2403140068054,944.6783072948456,957.0466032028198,965.348602771759,978.0407466888428,999.235326051712,1012.1378438472748,1025.169835805893,1034.3243935108185,1043.1094100475311
total minutes,0.0,1.0614529172579448,1.3235922733942667,1.537820863723755,2.091891090075175,2.3081157565116883,2.6778573036193847,3.193475675582886,3.4273956537246706,3.6782410105069476,3.9120814641316732,4.056322093804678,4.363608459631602,5.119880318641663,5.341848031679789,5.815301410357157,6.182484269142151,6.572687296072642,6.7896216869354244,7.168383582433065,7.316435412565867,7.53599804242452,7.9629054029782615,8.354832502206166,8.509967478116353,8.902424768606823,9.045577065149944,9.343636739253999,9.572651358445485,9.715782090028126,9.944672393798829,10.16613955895106,10.404915587107341,10.849092165629068,11.066692543029784,11.282546472549438,11.570865726470947,11.929244267940522,12.076230331261952,12.361755057175953,12.596233506997427,12.836665093898773,13.172124175230662,13.42194488843282,13.66355809768041,13.818323024113973,14.200127649307252,14.5073291460673,14.79268277088801,15.012882546583812,15.243623530864715,15.387338566780091,15.744638454914092,15.950776720046997,16.089143379529318,16.30067911148071,16.653922100861866,16.868964064121247,17.086163930098216,17.238739891846976,17.385156834125517
cummulative feedback,0.0,257.0,290.0,306.0,353.0,364.0,383.0,401.0,421.0,426.0,440.0,445.0,464.0,483.0,487.0,492.0,494.0,498.0,500.0,504.0,504.0,504.0,506.0,507.0,507.0,508.0,508.0,508.0,510.0,510.0,512.0,512.0,514.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0
Ph,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
steps_that_episode,0.0,830.0,274.0,258.0,626.0,260.0,446.0,632.0,265.0,291.0,269.0,156.0,360.0,899.0,253.0,562.0,431.0,461.0,245.0,444.0,161.0,250.0,505.0,455.0,165.0,459.0,157.0,343.0,257.0,156.0,261.0,251.0,273.0,531.0,253.0,249.0,339.0,432.0,160.0,342.0,268.0,275.0,389.0,276.0,279.0,168.0,448.0,362.0,341.0,258.0,271.0,154.0,439.0,249.0,156.0,250.0,437.0,257.0,257.0,168.0,169.0
e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
