,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
Accumulated time steps,0.0,460.0,621.0,900.0,1176.0,2175.0,2331.0,2500.0,2758.0,3043.0,3297.0,3554.0,3718.0,3989.0,4814.0,4977.0,5165.0,5342.0,5694.0,5959.0,6226.0,6383.0,6628.0,6976.0,7232.0,7504.0,7755.0,8123.0,8285.0,8447.0,8626.0,8879.0,9226.0,9386.0,9751.0,10146.0,10500.0,10941.0,11116.0,11275.0,11729.0,11900.0,12050.0,12308.0,12645.0,12800.0,12960.0,13202.0,13355.0,13541.0,14003.0,14428.0,14600.0,14759.0,15012.0,15362.0,15711.0,15886.0,16235.0,16607.0,16966.0,17235.0,17400.0,17662.0,17921.0,18194.0,18448.0,18708.0,19058.0,19407.0,19866.0
Episode reward,0.0,78.64754349191848,91.30818738579227,85.94849623111162,86.31624723595958,-58.46831564595053,91.4656352566598,90.3260411894909,86.21146029296608,83.52870999089012,85.7296092092042,85.72784642983217,90.92885381413406,85.2268671439505,52.49145560019092,91.30634441009452,87.95201523344078,90.17962624914868,79.63177452008898,85.40174590436304,85.31926683743605,90.90199997470414,85.9488908702971,77.79070245013311,86.63568065779414,83.42051566141862,86.37266834996132,75.29660530751936,92.38314511576985,90.81624469944283,89.13112529422538,86.34176005820677,81.30297231951158,91.20371853944266,79.57555636331985,76.38699217769937,81.16665134153871,76.73006966713241,89.7793373288172,91.28951865591927,75.26984713659044,90.17034400278017,91.65267830758705,84.04866278441489,79.14906421855903,89.9065969897601,89.32647091648005,85.06635633269417,90.17058318648323,86.66771579745804,70.11119754974251,73.4280722662255,90.15089333587353,91.33562908450455,86.93316654937735,81.84296487339451,81.79569681303823,89.85736086874624,81.78535172029738,80.60652255877189,82.02513946699452,85.24938609392088,91.2775095453692,87.09774077560797,87.38034671163223,84.69654399943303,87.5847622922837,86.67305436418098,83.15444351195447,83.29011863791686,76.93698942590316
Episode feedback,0.8,0.4104803484487329,0.1437499991015625,0.233812948799234,0.18909090840330578,0.07114228449785343,0.03870967716961499,0.02976190458475057,0.03891050568517313,0.02112676048899028,0.023715414926026027,0.04687499981689453,0.024539877150062103,0.037037036899862825,0.01941747570459044,0.03086419734034446,0.016042780662872833,0.03977272704674587,0.022792022727088253,0.015151515094123049,0.015037593928430099,0.0,0.004098360638941145,0.0028818443720984312,0.00784313722414456,0.0,0.011999999952,0.005449591265804929,0.006211180085644845,0.0,0.0,0.0,0.005780346804103044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006711409350930139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002358490560475258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00539083556498427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total seconds,0.0,32.314632177352905,41.368427991867065,58.74524784088135,75.00744390487671,126.47301316261292,134.53316259384155,143.5034601688385,156.82727527618408,171.2327253818512,184.08152270317078,197.55186080932617,206.5076584815979,220.7884533405304,261.1217715740204,270.1892297267914,280.3780128955841,289.9389216899872,307.85150027275085,321.68793511390686,335.76013135910034,344.3527750968933,357.16889333724976,374.6420066356659,387.9162745475769,401.737642288208,414.59330010414124,433.25813460350037,441.97542119026184,450.95168113708496,460.441611289978,473.61573600769043,491.0051848888397,499.7307424545288,518.4595377445221,538.5323865413666,556.5722987651825,578.800085067749,588.1416449546814,596.8476469516754,619.6275672912598,628.8853805065155,637.0697662830353,650.5164923667908,667.8054678440094,676.3147869110107,685.0743224620819,697.6388690471649,705.8984858989716,716.0423927307129,739.2546696662903,760.783843755722,770.1920454502106,778.887209892273,791.7603287696838,809.4021005630493,827.8862669467926,837.3990459442139,854.7703342437744,873.0659153461456,890.3909349441528,903.4993567466736,912.1897962093353,925.1485905647278,937.857922077179,951.2131662368774,963.908552646637,976.6263647079468,993.2951502799988,1009.8165545463562,1032.0345296859741
total minutes,0.0,0.5385772029558817,0.6894737998644511,0.9790874640146892,1.2501240650812784,2.107883552710215,2.2422193765640257,2.391724336147308,2.6137879212697346,2.8538787563641868,3.0680253783861797,3.2925310134887695,3.4417943080266316,3.6798075556755068,4.3520295262336735,4.5031538287798565,4.6729668815930685,4.832315361499786,5.1308583378791806,5.361465585231781,5.596002189318339,5.739212918281555,5.952814888954163,6.244033443927765,6.4652712424596155,6.695627371470134,6.909888335069021,7.22096891005834,7.366257019837698,7.515861352284749,7.6740268548329675,7.893595600128174,8.183419748147328,8.32884570757548,8.640992295742034,8.975539775689443,9.276204979419708,9.646668084462483,9.80236074924469,9.947460782527923,10.327126121520996,10.481423008441926,10.617829438050588,10.841941539446513,11.13009113073349,11.271913115183512,11.417905374368031,11.627314484119415,11.76497476498286,11.934039878845216,12.320911161104839,12.679730729262035,12.836534090836842,12.98145349820455,13.196005479494731,13.490035009384155,13.79810444911321,13.956650765736898,14.246172237396241,14.551098589102427,14.83984891573588,15.05832261244456,15.203163270155589,15.419143176078796,15.630965367952983,15.853552770614623,16.065142544110618,16.27710607846578,16.554919171333314,16.830275909105936,17.200575494766234
cummulative feedback,0.0,188.0,211.0,276.0,328.0,399.0,405.0,410.0,420.0,426.0,432.0,444.0,448.0,458.0,474.0,479.0,482.0,489.0,497.0,501.0,505.0,505.0,506.0,507.0,509.0,509.0,512.0,514.0,515.0,515.0,515.0,515.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0
Ph,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
steps_that_episode,0.0,458.0,160.0,278.0,275.0,998.0,155.0,168.0,257.0,284.0,253.0,256.0,163.0,270.0,824.0,162.0,187.0,176.0,351.0,264.0,266.0,156.0,244.0,347.0,255.0,271.0,250.0,367.0,161.0,161.0,178.0,252.0,346.0,159.0,364.0,394.0,353.0,440.0,174.0,158.0,453.0,170.0,149.0,257.0,336.0,154.0,159.0,241.0,152.0,185.0,461.0,424.0,171.0,158.0,252.0,349.0,348.0,174.0,348.0,371.0,358.0,268.0,164.0,261.0,258.0,272.0,253.0,259.0,349.0,348.0,458.0
e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
