,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
Accumulated time steps,0.0,402.0,778.0,1027.0,1277.0,1527.0,1702.0,1938.0,2257.0,2586.0,2824.0,3087.0,3352.0,3514.0,3773.0,4019.0,4178.0,4461.0,4705.0,4949.0,5236.0,5700.0,5947.0,6390.0,6759.0,7129.0,7311.0,7653.0,7992.0,8423.0,8811.0,8988.0,9249.0,9765.0,10343.0,10596.0,10769.0,11063.0,11351.0,11551.0,11927.0,12303.0,12927.0,13300.0,13785.0,14067.0,14551.0,14841.0,15123.0,15434.0,15818.0,15978.0,16416.0,16596.0,16958.0,17392.0,17553.0,17936.0,18117.0,18460.0,18899.0,19151.0
Episode reward,0.0,83.70961681597112,88.71855628284857,86.40236002530028,83.44043934193778,83.21712492619749,90.1701436372438,86.18311232968364,83.26234857927655,83.64318017943441,83.88766939205848,85.059945372091,84.91652357913947,91.33585737541671,87.84974360561078,86.53036820782691,91.31088773198924,83.72556300911495,85.75098571943913,83.74246057951972,82.35200662356537,72.84127609569349,85.31744358200496,81.6785296750046,82.74761542678336,81.43886773645895,89.98060761091098,78.37878438312526,79.14774200140361,73.92557127098982,81.4439824919653,90.67630651796074,87.96201221527038,72.6705395295307,75.30203157438785,85.39660813238618,91.13325098590231,80.93437771887525,84.46692463247798,88.68362052620029,82.48895713153578,83.37940293090372,68.62170499334695,83.36746189540023,76.78350550944332,84.5635951313148,77.18488685344087,83.40836477125384,84.77024768911612,84.14413345416273,81.06692878970182,90.52830753681259,74.5832024924422,88.43876045531754,78.55750469257887,74.93382040413857,90.42344105895802,76.47129544326282,88.33776014952477,80.431402622578,74.48911301703151,85.52622480902916
Episode feedback,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total seconds,0.0,17.0483341217041,33.87170100212097,45.92887330055237,57.57546925544739,69.17179083824158,77.74087285995483,88.95782518386841,103.35006284713745,118.35285019874573,129.48460626602173,141.5088973045349,153.7060272693634,161.51074957847595,173.39196181297302,185.40620470046997,193.7082598209381,206.61284399032593,217.87936425209045,229.50195121765137,242.76125478744507,263.8431398868561,275.6555185317993,295.57835364341736,312.12384128570557,329.09167766571045,337.75947403907776,353.2991099357605,368.9530189037323,388.37056279182434,405.91828203201294,414.44528889656067,426.5469422340393,449.6900954246521,475.43046736717224,487.1049551963806,495.3616907596588,508.90785241127014,522.2564451694489,531.583259344101,548.6029689311981,565.6570188999176,592.7574892044067,609.4456639289856,631.0771644115448,644.2585034370422,665.6220526695251,679.2926881313324,692.5101828575134,706.7005362510681,724.1500127315521,731.9593493938446,751.4562067985535,759.9167187213898,776.4298009872437,796.3495960235596,804.5053730010986,822.2307217121124,830.8915193080902,846.3356146812439,865.7743093967438,877.7294116020203
total minutes,0.0,0.2841389020284017,0.5645283500353495,0.7654812216758728,0.9595911542574564,1.1528631806373597,1.2956812143325807,1.4826304197311402,1.7225010474522908,1.972547503312429,2.158076771100362,2.3584816217422486,2.561767121156057,2.6918458263079326,2.889866030216217,3.0901034116744994,3.228470997015635,3.4435473998387653,3.6313227375348407,3.8250325202941893,4.046020913124084,4.397385664780935,4.594258642196655,4.926305894056956,5.202064021428426,5.484861294428508,5.629324567317963,5.888318498929341,6.1492169817288715,6.472842713197072,6.765304700533549,6.907421481609345,7.109115703900655,7.494834923744202,7.923841122786204,8.118415919939677,8.256028179327647,8.481797540187836,8.704274086157481,8.859720989068348,9.143382815519969,9.427616981665293,9.879291486740112,10.15742773214976,10.517952740192413,10.737641723950704,11.09370087782542,11.321544802188873,11.541836380958557,11.778342270851136,12.069166878859201,12.19932248989741,12.524270113309225,12.665278645356496,12.940496683120728,13.272493267059327,13.408422883351644,13.70384536186854,13.84819198846817,14.105593578020732,14.429571823279064,14.628823526700337
cummulative feedback,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ph,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
steps_that_episode,0.0,400.0,375.0,248.0,249.0,249.0,174.0,235.0,318.0,328.0,237.0,262.0,264.0,161.0,258.0,245.0,158.0,282.0,243.0,243.0,286.0,463.0,246.0,442.0,368.0,369.0,181.0,341.0,338.0,430.0,387.0,176.0,260.0,515.0,577.0,252.0,172.0,293.0,287.0,199.0,375.0,375.0,623.0,372.0,484.0,281.0,483.0,289.0,281.0,310.0,383.0,159.0,437.0,179.0,361.0,433.0,160.0,382.0,180.0,342.0,438.0,251.0
e,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
